"날짜","종가","시가","고가","저가","거래량","변동 %"
"1993- 03- 28","1,493.00","1,501.00","1,503.00","1,493.00","","-0.47%"
"1993- 03- 21","1,500.00","1,481.00","1,500.00","1,481.00","","1.63%"
"1993- 03- 14","1,476.00","1,442.00","1,476.00","1,442.00","","3.36%"
"1993- 03- 07","1,428.00","1,389.00","1,428.00","1,389.00","","3.10%"
"1993- 02- 28","1,385.00","1,370.00","1,385.00","1,369.00","","0.87%"
"1993- 02- 21","1,373.00","1,373.00","1,375.00","1,373.00","","0.29%"
"1993- 02- 14","1,369.00","1,328.00","1,369.00","1,328.00","","3.63%"
"1993- 02- 07","1,321.00","1,299.00","1,321.00","1,299.00","","2.24%"
"1993- 01- 31","1,292.00","1,277.00","1,292.00","1,274.00","","1.10%"
"1993- 01- 24","1,278.00","1,272.00","1,279.00","1,272.00","","0.63%"
"1993- 01- 17","1,270.00","1,283.00","1,283.00","1,264.00","","-1.85%"
"1993- 01- 10","1,294.00","1,319.00","1,319.00","1,294.00","","-2.27%"
"1993- 01- 03","1,324.00","1,368.00","1,368.00","1,324.00","","-3.57%"
"1992- 12- 27","1,373.00","1,376.00","1,376.00","1,373.00","","-0.36%"
"1992- 12- 20","1,378.00","1,375.00","1,378.00","1,375.00","","0.36%"
"1992- 12- 13","1,373.00","1,360.00","1,373.00","1,360.00","","1.03%"
"1992- 12- 06","1,359.00","1,342.00","1,359.00","1,342.00","","1.65%"
"1992- 11- 29","1,337.00","1,320.00","1,337.00","1,320.00","","1.44%"
"1992- 11- 22","1,318.00","1,276.00","1,318.00","1,276.00","","4.35%"
"1992- 11- 15","1,263.00","1,188.00","1,263.00","1,188.00","","7.03%"
"1992- 11- 08","1,180.00","1,146.00","1,180.00","1,146.00","","3.96%"
"1992- 11- 01","1,135.00","1,113.00","1,135.00","1,113.00","","2.16%"
"1992- 10- 25","1,111.00","1,101.00","1,111.00","1,101.00","","1.65%"
"1992- 10- 18","1,093.00","1,055.00","1,093.00","1,055.00","","3.80%"
"1992- 10- 11","1,053.00","1,039.00","1,053.00","1,039.00","","1.45%"
"1992- 10- 04","1,038.00","1,035.00","1,038.00","1,033.00","","0.29%"
"1992- 09- 27","1,035.00","1,043.00","1,043.00","1,034.00","","-0.96%"
"1992- 09- 20","1,045.00","1,049.00","1,054.00","1,045.00","","-0.38%"
"1992- 09- 13","1,049.00","1,053.00","1,053.00","1,049.00","","-0.66%"
"1992- 09- 06","1,056.00","1,059.00","1,059.00","1,055.00","","-0.28%"
"1992- 08- 30","1,059.00","1,069.00","1,069.00","1,059.00","","-1.30%"
"1992- 08- 23","1,073.00","1,078.00","1,078.00","1,073.00","","-0.74%"
"1992- 08- 16","1,081.00","1,070.00","1,081.00","1,070.00","","1.50%"
"1992- 08- 09","1,065.00","1,060.00","1,065.00","1,057.00","","0.57%"
"1992- 08- 02","1,059.00","1,055.00","1,059.00","1,052.00","","-0.09%"
"1992- 07- 26","1,060.00","1,093.00","1,094.00","1,060.00","","-1.30%"
"1992- 07- 19","1,074.00","1,061.00","1,074.00","1,060.00","","1.32%"
"1992- 07- 12","1,060.00","1,058.00","1,061.00","1,057.00","","0.09%"
"1992- 07- 05","1,059.00","1,049.00","1,059.00","1,047.00","","0.57%"
"1992- 06- 28","1,053.00","1,104.00","1,104.00","1,053.00","","-5.48%"
"1992- 06- 21","1,114.00","1,144.00","1,144.00","1,114.00","","-3.30%"
"1992- 06- 14","1,152.00","1,162.00","1,162.00","1,152.00","","-1.71%"
"1992- 06- 07","1,172.00","1,192.00","1,192.00","1,172.00","","-2.58%"
"1992- 05- 31","1,203.00","1,261.00","1,261.00","1,203.00","","-5.05%"
"1992- 05- 24","1,267.00","1,284.00","1,284.00","1,267.00","","-1.48%"
"1992- 05- 17","1,286.00","1,285.00","1,288.00","1,285.00","","0.55%"
"1992- 05- 10","1,279.00","1,267.00","1,279.00","1,267.00","","1.91%"
"1992- 05- 03","1,255.00","1,229.00","1,255.00","1,229.00","","2.95%"
"1992- 04- 26","1,219.00","1,188.00","1,219.00","1,188.00","","2.87%"
"1992- 04- 19","1,185.00","1,175.00","1,185.00","1,175.00","","1.02%"
"1992- 04- 12","1,173.00","1,151.00","1,173.00","1,151.00","","2.62%"
"1992- 04- 05","1,143.00","1,160.00","1,160.00","1,143.00","","-2.31%"
"1992- 03- 29","1,170.00","1,186.00","1,186.00","1,170.00","","-2.26%"
"1992- 03- 22","1,197.00","1,214.00","1,214.00","1,197.00","","-1.48%"
"1992- 03- 15","1,215.00","1,220.00","1,223.00","1,215.00","","-1.06%"
"1992- 03- 08","1,228.00","1,229.00","1,232.00","1,228.00","","0.08%"
"1992- 03- 01","1,227.00","1,223.00","1,228.00","1,223.00","","0.41%"
"1992- 02- 23","1,222.00","1,236.00","1,236.00","1,222.00","","-2.00%"
"1992- 02- 16","1,247.00","1,299.00","1,299.00","1,247.00","","-5.17%"
"1992- 02- 09","1,315.00","1,356.00","1,356.00","1,315.00","","-3.66%"
"1992- 02- 02","1,365.00","1,421.00","1,421.00","1,365.00","","-4.55%"
"1992- 01- 26","1,430.00","1,483.00","1,483.00","1,430.00","","-4.79%"
"1992- 01- 19","1,502.00","1,534.00","1,534.00","1,502.00","","-1.89%"
"1992- 01- 12","1,531.00","1,494.00","1,531.00","1,494.00","","2.75%"
"1992- 01- 05","1,490.00","1,479.00","1,490.00","1,476.00","","0.07%"
"1991- 12- 29","1,489.00","1,492.00","1,494.00","1,489.00","","-0.33%"
"1991- 12- 22","1,494.00","1,500.00","1,500.00","1,494.00","","-0.99%"
"1991- 12- 15","1,509.00","1,543.00","1,543.00","1,509.00","","-2.46%"
"1991- 12- 08","1,547.00","1,555.00","1,555.00","1,547.00","","-0.90%"
"1991- 12- 01","1,561.00","1,581.00","1,581.00","1,561.00","","-1.76%"
"1991- 11- 24","1,589.00","1,602.00","1,602.00","1,589.00","","-0.50%"
"1991- 11- 17","1,597.00","1,608.00","1,608.00","1,595.00","","-0.75%"
"1991- 11- 10","1,609.00","1,641.00","1,641.00","1,609.00","","-2.72%"
"1991- 11- 03","1,654.00","1,653.00","1,659.00","1,653.00","","0.00%"
"1991- 10- 27","1,654.00","1,650.00","1,655.00","1,650.00","","0.30%"
"1991- 10- 20","1,649.00","1,643.00","1,649.00","1,643.00","","0.61%"
"1991- 10- 13","1,639.00","1,605.00","1,639.00","1,605.00","","2.89%"
"1991- 10- 06","1,593.00","1,558.00","1,593.00","1,558.00","","2.71%"
"1991- 09- 29","1,551.00","1,524.00","1,551.00","1,524.00","","1.77%"
"1991- 09- 22","1,524.00","1,532.00","1,532.00","1,522.00","","-1.04%"
"1991- 09- 15","1,540.00","1,546.00","1,546.00","1,540.00","","-0.77%"
"1991- 09- 08","1,552.00","1,547.00","1,553.00","1,547.00","","0.58%"
"1991- 09- 01","1,543.00","1,548.00","1,548.00","1,543.00","","-0.13%"
"1991- 08- 25","1,545.00","1,521.00","1,545.00","1,521.00","","2.12%"
"1991- 08- 18","1,513.00","1,526.00","1,526.00","1,506.00","","-1.11%"
"1991- 08- 11","1,530.00","1,473.00","1,530.00","1,473.00","","5.08%"
"1991- 08- 04","1,456.00","1,436.00","1,456.00","1,436.00","","0.97%"
"1991- 07- 28","1,442.00","1,485.00","1,485.00","1,442.00","","-3.61%"
"1991- 07- 21","1,496.00","1,519.00","1,519.00","1,496.00","","-1.97%"
"1991- 07- 14","1,526.00","1,542.00","1,542.00","1,523.00","","-2.24%"
"1991- 07- 07","1,561.00","1,649.00","1,649.00","1,561.00","","-6.13%"
"1991- 06- 30","1,663.00","1,699.00","1,699.00","1,663.00","","-2.35%"
"1991- 06- 23","1,703.00","1,700.00","1,708.00","1,700.00","","0.00%"
"1991- 06- 16","1,703.00","1,706.00","1,706.00","1,702.00","","-0.06%"
"1991- 06- 09","1,704.00","1,684.00","1,704.00","1,678.00","","0.53%"
"1991- 06- 02","1,695.00","1,758.00","1,758.00","1,695.00","","-3.53%"
"1991- 05- 26","1,757.00","1,734.00","1,757.00","1,734.00","","2.45%"
"1991- 05- 19","1,715.00","1,699.00","1,715.00","1,677.00","","3.31%"
"1991- 05- 12","1,660.00","1,639.00","1,660.00","1,639.00","","1.47%"
"1991- 05- 05","1,636.00","1,612.00","1,636.00","1,612.00","","1.43%"
"1991- 04- 28","1,613.00","1,630.00","1,630.00","1,613.00","","-1.04%"
"1991- 04- 21","1,630.00","1,596.00","1,632.00","1,596.00","","2.77%"
"1991- 04- 14","1,586.00","1,583.00","1,586.00","1,579.00","","-0.13%"
"1991- 04- 07","1,588.00","1,608.00","1,611.00","1,588.00","","-0.63%"
"1991- 03- 31","1,598.00","1,599.00","1,599.00","1,596.00","","-0.68%"
"1991- 03- 24","1,609.00","1,691.00","1,691.00","1,609.00","","-5.96%"
"1991- 03- 17","1,711.00","1,746.00","1,746.00","1,711.00","","-2.84%"
"1991- 03- 10","1,761.00","1,763.00","1,780.00","1,761.00","","-0.11%"
"1991- 03- 03","1,763.00","1,714.00","1,763.00","1,714.00","","3.28%"
"1991- 02- 24","1,707.00","1,674.00","1,707.00","1,674.00","","2.15%"
"1991- 02- 17","1,671.00","1,613.00","1,671.00","1,613.00","","3.79%"
"1991- 02- 10","1,610.00","1,553.00","1,610.00","1,553.00","","4.27%"
"1991- 02- 03","1,544.00","1,486.00","1,544.00","1,486.00","","4.18%"
"1991- 01- 27","1,482.00","1,467.00","1,482.00","1,466.00","","1.09%"
"1991- 01- 20","1,466.00","1,448.00","1,466.00","1,448.00","","1.45%"
"1991- 01- 13","1,445.00","1,440.00","1,445.00","1,440.00","","0.42%"
"1991- 01- 06","1,439.00","1,435.00","1,439.00","1,432.00","","0.21%"
"1990- 12- 30","1,436.00","1,447.00","1,447.00","1,436.00","","-0.69%"
"1990- 12- 23","1,446.00","1,450.00","1,450.00","1,446.00","","-0.21%"
"1990- 12- 16","1,449.00","1,437.00","1,449.00","1,437.00","","0.56%"
"1990- 12- 09","1,441.00","1,450.00","1,456.00","1,441.00","","-0.69%"
"1990- 12- 02","1,451.00","1,365.00","1,451.00","1,365.00","","7.64%"
"1990- 11- 25","1,348.00","1,317.00","1,348.00","1,317.00","","2.74%"
"1990- 11- 18","1,312.00","1,300.00","1,312.00","1,300.00","","1.08%"
"1990- 11- 11","1,298.00","1,281.00","1,298.00","1,280.00","","1.41%"
"1990- 11- 04","1,280.00","1,312.00","1,312.00","1,280.00","","-2.44%"
"1990- 10- 28","1,312.00","1,312.00","1,312.00","1,308.00","","-0.61%"
"1990- 10- 21","1,320.00","1,330.00","1,330.00","1,320.00","","3.61%"
"1990- 10- 14","1,274.00","1,230.00","1,274.00","1,230.00","","4.68%"
"1990- 10- 07","1,217.00","1,180.00","1,217.00","1,179.00","","3.93%"
"1990- 09- 30","1,171.00","1,167.00","1,171.00","1,155.00","","0.26%"
"1990- 09- 23","1,168.00","1,179.00","1,179.00","1,168.00","","-0.34%"
"1990- 09- 16","1,172.00","1,200.00","1,200.00","1,172.00","","-2.09%"
"1990- 09- 09","1,197.00","1,191.00","1,197.00","1,191.00","","0.34%"
"1990- 09- 02","1,193.00","1,203.00","1,203.00","1,192.00","","-1.24%"
"1990- 08- 26","1,208.00","1,215.00","1,215.00","1,208.00","","-0.98%"
"1990- 08- 19","1,220.00","1,222.00","1,222.00","1,220.00","","-0.49%"
"1990- 08- 12","1,226.00","1,237.00","1,237.00","1,226.00","","-0.49%"
"1990- 08- 05","1,232.00","1,182.00","1,232.00","1,182.00","","4.41%"
"1990- 07- 29","1,180.00","1,161.00","1,185.00","1,161.00","","1.99%"
"1990- 07- 22","1,157.00","1,138.00","1,157.00","1,138.00","","2.48%"
"1990- 07- 15","1,129.00","1,080.00","1,129.00","1,080.00","","4.73%"
"1990- 07- 08","1,078.00","1,068.00","1,078.00","1,056.00","","1.03%"
"1990- 07- 01","1,067.00","1,082.00","1,082.00","1,065.00","","-2.02%"
"1990- 06- 24","1,089.00","1,148.00","1,148.00","1,089.00","","-5.47%"
"1990- 06- 17","1,152.00","1,197.00","1,197.00","1,152.00","","-5.50%"
"1990- 06- 10","1,219.00","1,264.00","1,264.00","1,219.00","","-4.62%"
"1990- 06- 03","1,278.00","1,302.00","1,305.00","1,278.00","","-1.77%"
"1990- 05- 27","1,301.00","1,304.00","1,304.00","1,299.00","","-0.91%"
"1990- 05- 20","1,313.00","1,315.00","1,317.00","1,313.00","","0.15%"
"1990- 05- 13","1,311.00","1,305.00","1,311.00","1,305.00","","-0.15%"
"1990- 05- 06","1,313.00","1,330.00","1,330.00","1,313.00","","-2.38%"
"1990- 04- 29","1,345.00","1,361.00","1,361.00","1,345.00","","-2.04%"
"1990- 04- 22","1,373.00","1,414.00","1,414.00","1,373.00","","-3.17%"
"1990- 04- 15","1,418.00","1,447.00","1,447.00","1,418.00","","-2.61%"
"1990- 04- 08","1,456.00","1,462.00","1,462.00","1,456.00","","-0.68%"
"1990- 04- 01","1,466.00","1,528.00","1,528.00","1,466.00","","-4.12%"
"1990- 03- 25","1,529.00","1,550.00","1,550.00","1,529.00","","-1.80%"
"1990- 03- 18","1,557.00","1,594.00","1,594.00","1,557.00","","-3.05%"
"1990- 03- 11","1,606.00","1,628.00","1,628.00","1,606.00","","-1.41%"
"1990- 03- 04","1,629.00","1,610.00","1,629.00","1,610.00","","1.43%"
"1990- 02- 25","1,606.00","1,593.00","1,606.00","1,593.00","","0.94%"
"1990- 02- 18","1,591.00","1,576.00","1,592.00","1,576.00","","0.95%"
"1990- 02- 11","1,576.00","1,579.00","1,579.00","1,576.00","","-0.44%"
"1990- 02- 04","1,583.00","1,619.00","1,619.00","1,583.00","","-3.36%"
"1990- 01- 28","1,638.00","1,648.00","1,648.00","1,638.00","","-0.79%"
"1990- 01- 21","1,651.00","1,668.00","1,668.00","1,646.00","","-1.08%"
"1990- 01- 14","1,669.00","1,660.00","1,669.00","1,660.00","","0.66%"
"1990- 01- 07","1,658.00","1,637.00","1,658.00","1,637.00","","2.41%"
"1989- 12- 31","1,619.00","1,599.00","1,619.00","1,599.00","","1.70%"
"1989- 12- 24","1,592.00","1,585.00","1,592.00","1,584.00","","0.38%"
"1989- 12- 17","1,586.00","1,603.00","1,603.00","1,586.00","","-1.06%"
"1989- 12- 10","1,603.00","1,603.00","1,604.00","1,602.00","","-0.12%"
"1989- 12- 03","1,605.00","1,629.00","1,629.00","1,605.00","","-2.13%"
"1989- 11- 26","1,640.00","1,673.00","1,673.00","1,640.00","","-1.91%"
"1989- 11- 19","1,672.00","1,656.00","1,688.00","1,656.00","","1.21%"
"1989- 11- 12","1,652.00","1,650.00","1,652.00","1,648.00","","-0.24%"
"1989- 11- 05","1,656.00","1,654.00","1,657.00","1,654.00","","0.18%"
"1989- 10- 29","1,653.00","1,641.00","1,653.00","1,641.00","","1.04%"
"1989- 10- 22","1,636.00","1,599.00","1,636.00","1,599.00","","2.70%"
"1989- 10- 15","1,593.00","1,509.00","1,593.00","1,509.00","","6.63%"
"1989- 10- 08","1,494.00","1,470.00","1,494.00","1,470.00","","1.70%"
"1989- 10- 01","1,469.00","1,424.00","1,469.00","1,424.00","","3.45%"
"1989- 09- 24","1,420.00","1,424.00","1,424.00","1,413.00","","-0.35%"
"1989- 09- 17","1,425.00","1,434.00","1,439.00","1,425.00","","-0.56%"
"1989- 09- 10","1,433.00","1,441.00","1,441.00","1,433.00","","-0.28%"
"1989- 09- 03","1,437.00","1,428.00","1,437.00","1,428.00","","0.77%"
"1989- 08- 27","1,426.00","1,425.00","1,426.00","1,425.00","","0.00%"
"1989- 08- 20","1,426.00","1,421.00","1,427.00","1,421.00","","0.35%"
"1989- 08- 13","1,421.00","1,405.00","1,421.00","1,405.00","","1.43%"
"1989- 08- 06","1,401.00","1,379.00","1,401.00","1,379.00","","1.01%"
"1989- 07- 30","1,387.00","1,393.00","1,393.00","1,387.00","","-0.14%"
"1989- 07- 23","1,389.00","1,379.00","1,389.00","1,379.00","","0.94%"
"1989- 07- 16","1,376.00","1,385.00","1,385.00","1,376.00","","-1.15%"
"1989- 07- 09","1,392.00","1,391.00","1,401.00","1,390.00","","0.00%"
"1989- 07- 02","1,392.00","1,414.00","1,414.00","1,392.00","","-1.49%"
"1989- 06- 25","1,413.00","1,399.00","1,413.00","1,391.00","","1.00%"
"1989- 06- 18","1,399.00","1,396.00","1,407.00","1,396.00","","0.14%"
"1989- 06- 11","1,397.00","1,400.00","1,400.00","1,390.00","","-0.64%"
"1989- 06- 04","1,406.00","1,450.00","1,450.00","1,406.00","","-5.26%"
"1989- 05- 28","1,484.00","1,626.00","1,626.00","1,484.00","","-10.98%"
"1989- 05- 21","1,667.00","1,730.00","1,730.00","1,667.00","","-4.42%"
"1989- 05- 14","1,744.00","1,749.00","1,751.00","1,744.00","","-0.23%"
"1989- 05- 07","1,748.00","1,699.00","1,748.00","1,699.00","","3.25%"
"1989- 04- 30","1,693.00","1,641.00","1,693.00","1,641.00","","3.93%"
"1989- 04- 23","1,629.00","1,619.00","1,629.00","1,619.00","","0.74%"
"1989- 04- 16","1,617.00","1,627.00","1,627.00","1,617.00","","-0.55%"
"1989- 04- 09","1,626.00","1,623.00","1,626.00","1,619.00","","0.25%"
"1989- 04- 02","1,622.00","1,619.00","1,622.00","1,614.00","","-0.55%"
"1989- 03- 26","1,631.00","1,632.00","1,632.00","1,624.00","","-0.43%"
"1989- 03- 19","1,638.00","1,644.00","1,644.00","1,638.00","","-0.43%"
"1989- 03- 12","1,645.00","1,624.00","1,647.00","1,624.00","","1.36%"
"1989- 03- 05","1,623.00","1,593.00","1,623.00","1,593.00","","2.20%"
"1989- 02- 26","1,588.00","1,543.00","1,588.00","1,543.00","","3.86%"
"1989- 02- 19","1,529.00","1,502.00","1,529.00","1,502.00","","2.27%"
"1989- 02- 12","1,495.00","1,511.00","1,511.00","1,495.00","","-1.84%"
"1989- 02- 05","1,523.00","1,553.00","1,553.00","1,523.00","","-3.85%"
"1989- 01- 29","1,584.00","1,619.00","1,619.00","1,584.00","","-2.04%"
"1989- 01- 22","1,617.00","1,646.00","1,646.00","1,617.00","","-1.64%"
"1989- 01- 15","1,644.00","1,642.00","1,650.00","1,642.00","","0.55%"
"1989- 01- 08","1,635.00","1,589.00","1,635.00","1,589.00","","3.61%"
"1989- 01- 01","1,578.00","1,544.00","1,578.00","1,544.00","","2.27%"
"1988- 12- 25","1,543.00","1,529.00","1,543.00","1,529.00","","1.05%"
"1988- 12- 18","1,527.00","1,517.00","1,527.00","1,517.00","","0.59%"
"1988- 12- 11","1,518.00","1,514.00","1,524.00","1,514.00","","1.61%"
"1988- 12- 04","1,494.00","1,488.00","1,494.00","1,485.00","","0.27%"
"1988- 11- 27","1,490.00","1,511.00","1,511.00","1,490.00","","-1.46%"
"1988- 11- 20","1,512.00","1,495.00","1,517.00","1,495.00","","1.34%"
"1988- 11- 13","1,492.00","1,444.00","1,492.00","1,444.00","","4.04%"
"1988- 11- 06","1,434.00","1,410.00","1,434.00","1,410.00","","2.58%"
"1988- 10- 30","1,398.00","1,373.00","1,398.00","1,373.00","","1.97%"
"1988- 10- 23","1,371.00","1,361.00","1,371.00","1,361.00","","3.24%"
"1988- 10- 16","1,328.00","1,314.00","1,328.00","1,314.00","","0.53%"
"1988- 10- 09","1,321.00","1,292.00","1,321.00","1,292.00","","2.32%"
"1988- 10- 02","1,291.00","1,275.00","1,291.00","1,275.00","","1.65%"
"1988- 09- 25","1,270.00","1,286.00","1,286.00","1,266.00","","-1.24%"
"1988- 09- 18","1,286.00","1,289.00","1,289.00","1,285.00","","-0.23%"
"1988- 09- 11","1,289.00","1,278.00","1,289.00","1,278.00","","0.55%"
"1988- 09- 04","1,282.00","1,278.00","1,283.00","1,277.00","","0.87%"
"1988- 08- 28","1,271.00","1,267.00","1,272.00","1,267.00","","0.79%"
"1988- 08- 21","1,261.00","1,244.00","1,261.00","1,244.00","","1.20%"
"1988- 08- 14","1,246.00","1,209.00","1,246.00","1,209.00","","4.27%"
"1988- 08- 07","1,195.00","1,192.00","1,195.00","1,190.00","","0.25%"
"1988- 07- 31","1,192.00","1,196.00","1,196.00","1,191.00","","-0.42%"
"1988- 07- 24","1,197.00","1,199.00","1,199.00","1,197.00","","-0.33%"
"1988- 07- 17","1,201.00","1,178.00","1,201.00","1,178.00","","2.56%"
"1988- 07- 10","1,171.00","1,183.00","1,183.00","1,171.00","","-1.26%"
"1988- 07- 03","1,186.00","1,206.00","1,210.00","1,186.00","","-1.66%"
"1988- 06- 26","1,206.00","1,238.50","1,238.50","1,206.00","","-2.90%"
"1988- 06- 19","1,242.00","1,254.00","1,254.00","1,242.00","","-1.31%"
"1988- 06- 12","1,258.50","1,283.50","1,283.50","1,258.50","","-2.02%"
"1988- 06- 05","1,284.50","1,295.50","1,295.50","1,283.50","","-1.46%"
"1988- 05- 29","1,303.50","1,349.00","1,349.00","1,303.50","","-4.85%"
"1988- 05- 22","1,370.00","1,419.50","1,419.50","1,370.00","","-3.52%"
"1988- 05- 15","1,420.00","1,446.00","1,455.50","1,420.00","","-1.73%"
"1988- 05- 08","1,445.00","1,387.00","1,445.00","1,387.00","","5.05%"
"1988- 05- 01","1,375.50","1,345.00","1,375.50","1,339.00","","1.29%"
"1988- 04- 24","1,358.00","1,402.50","1,402.50","1,358.00","","-4.06%"
"1988- 04- 17","1,415.50","1,519.00","1,519.00","1,415.50","","-7.33%"
"1988- 04- 10","1,527.50","1,571.50","1,571.50","1,527.50","","-3.57%"
"1988- 04- 03","1,584.00","1,612.00","1,612.00","1,584.00","","-2.04%"
"1988- 03- 27","1,617.00","1,641.50","1,641.50","1,617.00","","-1.70%"
"1988- 03- 20","1,645.00","1,640.00","1,648.50","1,640.00","","0.92%"
"1988- 03- 13","1,630.00","1,583.50","1,630.00","1,583.50","","3.03%"
"1988- 03- 06","1,582.00","1,570.00","1,582.00","1,570.00","","0.80%"
"1988- 02- 28","1,569.50","1,563.50","1,569.50","1,562.00","","0.48%"
"1988- 02- 21","1,562.00","1,568.50","1,568.50","1,560.50","","-0.41%"
"1988- 02- 14","1,568.50","1,544.00","1,568.50","1,544.00","","1.39%"
"1988- 02- 07","1,547.00","1,499.50","1,547.00","1,499.50","","3.97%"
"1988- 01- 31","1,488.00","1,399.50","1,488.00","1,399.50","","6.82%"
"1988- 01- 24","1,393.00","1,394.00","1,394.00","1,387.50","","-0.50%"
"1988- 01- 17","1,400.00","1,386.50","1,402.50","1,386.50","","1.16%"
"1988- 01- 10","1,384.00","1,350.00","1,384.00","1,350.00","","4.89%"
"1988- 01- 03","1,319.50","1,270.00","1,319.50","1,270.00","","4.43%"
"1987- 12- 27","1,263.50","1,261.50","1,263.50","1,259.00","","0.12%"
"1987- 12- 20","1,262.00","1,260.00","1,262.00","1,260.00","","0.20%"
"1987- 12- 13","1,259.50","1,271.00","1,271.00","1,259.50","","-0.79%"
"1987- 12- 06","1,269.50","1,238.00","1,270.00","1,238.00","","3.13%"
"1987- 11- 29","1,231.00","1,175.50","1,231.00","1,175.50","","5.08%"
"1987- 11- 22","1,171.50","1,153.50","1,171.50","1,153.50","","1.69%"
"1987- 11- 15","1,152.00","1,155.50","1,155.50","1,152.00","","-0.99%"
"1987- 11- 08","1,163.50","1,175.00","1,175.00","1,163.50","","-0.98%"
"1987- 11- 01","1,175.00","1,172.50","1,175.00","1,171.50","","0.30%"
"1987- 10- 25","1,171.50","1,148.00","1,171.50","1,148.00","","2.36%"
"1987- 10- 18","1,144.50","1,097.50","1,144.50","1,097.50","","5.14%"
"1987- 10- 11","1,088.50","1,085.50","1,088.50","1,085.50","","0.42%"
"1987- 10- 04","1,084.00","1,067.50","1,084.00","1,067.50","","1.93%"
"1987- 09- 27","1,063.50","1,043.00","1,063.50","1,043.00","","2.41%"
"1987- 09- 20","1,038.50","1,031.50","1,038.50","1,026.00","","0.44%"
"1987- 09- 13","1,034.00","1,049.00","1,049.00","1,034.00","","-2.50%"
"1987- 09- 06","1,060.50","1,060.50","1,061.50","1,060.50","","-0.28%"
"1987- 08- 30","1,063.50","1,105.00","1,105.00","1,063.50","","-4.28%"
"1987- 08- 23","1,111.00","1,127.50","1,127.50","1,102.00","","-1.51%"
"1987- 08- 16","1,128.00","1,129.00","1,129.00","1,128.00","","0.09%"
"1987- 08- 09","1,127.00","1,060.00","1,127.00","1,060.00","","8.47%"
"1987- 08- 02","1,039.00","982.50","1,039.00","982.50","","6.40%"
"1987- 07- 26","976.50","974.50","976.50","965.00","","0.41%"
"1987- 07- 19","972.50","948.00","972.50","948.00","","4.57%"
"1987- 07- 12","930.00","922.00","930.00","921.50","","0.70%"
"1987- 07- 05","923.50","893.00","923.50","893.00","","4.53%"
"1987- 06- 28","883.50","886.00","886.00","874.00","","-0.90%"
"1987- 06- 21","891.50","929.00","929.00","891.50","","-4.96%"
"1987- 06- 14","938.00","973.50","973.50","938.00","","-3.99%"
"1987- 06- 07","977.00","986.50","986.50","977.00","","-1.26%"
"1987- 05- 31","989.50","1,069.50","1,069.50","989.50","","-7.57%"
"1987- 05- 24","1,070.50","1,079.00","1,079.00","1,070.50","","-1.20%"
"1987- 05- 17","1,083.50","1,100.00","1,100.00","1,083.50","","-1.59%"
"1987- 05- 10","1,101.00","1,077.50","1,102.00","1,077.50","","3.33%"
"1987- 05- 03","1,065.50","1,027.00","1,065.50","1,027.00","","3.95%"
"1987- 04- 26","1,025.00","1,013.50","1,025.00","1,013.50","","1.84%"
"1987- 04- 19","1,006.50","1,000.50","1,006.50","1,000.50","","0.70%"
"1987- 04- 12","999.50","1,010.50","1,010.50","999.50","","-1.82%"
"1987- 04- 05","1,018.00","1,033.00","1,033.00","1,018.00","","-0.68%"
"1987- 03- 29","1,025.00","991.00","1,025.00","991.00","","3.38%"
"1987- 03- 22","991.50","953.50","991.50","953.50","","4.75%"
"1987- 03- 15","946.50","903.50","946.50","903.50","","6.41%"
"1987- 03- 08","889.50","868.50","889.50","868.50","","2.77%"
"1987- 03- 01","865.50","856.50","865.50","856.50","","1.52%"
"1987- 02- 22","852.50","851.50","852.50","848.00","","0.29%"
"1987- 02- 15","850.00","855.00","855.50","850.00","","-0.58%"
"1987- 02- 08","855.00","855.50","856.00","853.50","","0.00%"
"1987- 02- 01","855.00","861.50","861.50","855.00","","-1.33%"
"1987- 01- 25","866.50","863.50","866.50","863.00","","0.41%"
"1987- 01- 18","863.00","852.50","863.00","852.50","","4.35%"
"1987- 01- 11","827.00","788.50","827.00","788.50","","8.03%"
"1987- 01- 04","765.50","703.00","765.50","703.00","","9.51%"
"1986- 12- 28","699.00","696.00","699.00","696.00","","0.79%"
"1986- 12- 21","693.50","694.50","694.50","693.50","","-0.36%"
"1986- 12- 14","696.00","706.00","706.00","696.00","","-1.28%"
"1986- 12- 07","705.00","710.00","710.00","705.00","","-1.12%"
"1986- 11- 30","713.00","736.00","736.00","713.00","","-3.32%"
"1986- 11- 23","737.50","762.50","762.50","737.50","","-3.72%"
"1986- 11- 16","766.00","778.00","778.00","766.00","","-1.67%"
"1986- 11- 09","779.00","787.00","787.00","779.00","","-0.13%"
"1986- 11- 02","780.00","784.00","784.00","777.00","","-0.83%"
"1986- 10- 26","786.50","786.00","786.50","785.50","","0.25%"
"1986- 10- 19","784.50","789.00","789.00","784.00","","-1.20%"
"1986- 10- 12","794.00","788.00","794.00","786.50","","0.32%"
"1986- 10- 05","791.50","794.00","795.00","791.50","","-0.44%"
"1986- 09- 28","795.00","800.00","800.00","794.50","","0.32%"
"1986- 09- 21","792.50","773.50","792.50","770.50","","2.86%"
"1986- 09- 14","770.50","751.50","770.50","751.50","","2.66%"
"1986- 09- 07","750.50","718.50","750.50","718.50","","4.45%"
"1986- 08- 31","718.50","672.00","718.50","672.00","","8.21%"
