,Dow Jones,S&P500,GDP,CPI,Inflation,BDI,BDI_return,BDI_vol,30_yield,3m_yield,7_yield
1993-12-17,3751.57,466.3800048828125,7099.035586956522,87.2483870967742,2.7613734838709676,1220.0,-0.006535970979785533,0.0005418507685132877,629.0,309.0,552.0
1993-12-24,3757.72,467.3800048828125,7106.789913043478,87.22580645161291,2.804904158064516,1215.0,-0.004106781952653359,0.0017176960338688787,622.0,313.0,542.0
1993-12-31,3754.09,466.45001220703125,7114.544239130435,87.20322580645161,2.8484348322580644,1213.0,-0.0016474468305987156,0.0017390125420147693,635.0,307.0,553.0
1994-01-07,3820.77,469.8999938964844,7124.403933333333,87.95483870967742,2.8449008677419356,1240.0,0.022014749655032462,0.01673169959275822,624.0,307.0,539.0
1994-01-14,3867.2,474.9100036621094,7134.614522222222,88.83548387096774,2.8335227967741936,1238.0,-0.0016142053545411135,0.01670819431962124,630.0,303.0,546.0
1994-01-21,3914.48,474.7200012207031,7144.825111111111,89.71612903225807,2.8221447258064516,1203.0,-0.02867873726986254,0.01913751404696353,629.0,301.0,539.0
1994-01-28,3945.43,478.70001220703125,7155.0357,90.59677419354838,2.81076665483871,1187.0,-0.013389321365010863,0.010811249666702128,621.0,299.0,530.0
1994-02-04,3871.42,469.80999755859375,7165.246288888889,91.06785714285714,2.854427428571429,1156.0,-0.026463345377345265,0.009244731036517463,637.0,330.0,562.0
1994-02-11,3894.78,470.17999267578125,7175.456877777778,90.99285714285713,2.9714733285714288,1133.0,-0.02009678820431649,0.004501835749860649,641.0,333.0,566.0
1994-02-18,3887.46,467.69000244140625,7185.667466666667,90.91785714285714,3.0885192285714287,1117.0,-0.014222461958805662,0.004153775923102896,663.0,336.0,587.0
1994-02-25,3838.78,466.07000732421875,7195.878055555555,90.84285714285714,3.2055651285714286,1110.0,-0.006286504762820838,0.005611569148487033,673.0,344.0,600.0
1994-03-04,3832.3,464.739990234375,7206.088644444444,90.64516129032258,3.2673276354838707,1119.0,0.008075414005545331,0.010155410151961995,685.0,362.0,616.0
1994-03-11,3862.7,466.44000244140625,7216.299233333333,90.28387096774193,3.255378951612903,1146.0,0.023842188962759657,0.011148793489688343,691.0,358.0,625.0
1994-03-18,3895.65,471.05999755859375,7226.509822222222,89.92258064516129,3.2434302677419353,1194.0,0.04103139667786256,0.012154605338573165,690.0,357.0,630.0
1994-03-25,3774.73,460.5799865722656,7236.7204111111105,89.56129032258065,3.2314815838709676,1206.0,0.010000083334583399,0.021942452094157194,699.0,357.0,642.0
1994-04-01,3635.96,445.7699890136719,7246.931,89.2,3.2195329,1228.0,0.018077731419957048,0.0057117597372060075,711.0,356.0,659.0
1994-04-08,3674.26,447.1000061035156,7253.403615384615,89.03666666666666,3.2251213266666667,1279.0,0.04069169287175483,0.01599048549205724,726.0,365.0,679.0
1994-04-15,3661.47,446.17999267578125,7259.8762307692305,88.87333333333333,3.230709753333333,1335.0,0.04285276925550722,0.001528111765611256,729.0,368.0,679.0
1994-04-22,3648.68,447.6300048828125,7266.348846153845,88.71000000000001,3.23629818,1414.0,0.05749127562216813,0.010350987118308003,721.0,384.0,673.0
1994-04-29,3681.69,450.9100036621094,7272.821461538461,88.54666666666667,3.2418866066666667,1443.0,0.020301712317352793,0.0262969924022012,731.0,397.0,688.0
1994-05-06,3669.5,447.82000732421875,7279.294076923076,88.51612903225806,3.2724258806451614,1500.0,0.038740828316430616,0.013038423962033101,753.0,430.0,719.0
1994-05-13,3659.68,444.1400146484375,7285.766692307692,88.53870967741935,3.312945493548387,1501.0,0.0006664445431604468,0.02692265495557832,750.0,424.0,714.0
1994-05-20,3766.35,454.9200134277344,7292.239307692307,88.56129032258065,3.3534651064516128,1462.0,-0.02632619132373809,0.019086675863583216,730.0,426.0,682.0
1994-05-27,3757.14,457.3299865722656,7298.711923076923,88.58387096774193,3.3939847193548385,1407.0,-0.03834558319533479,0.008498993498144761,740.0,430.0,692.0
1994-06-03,3772.21,460.1300048828125,7305.184538461538,88.64666666666666,3.413724246666667,1344.0,-0.04580953603129422,0.0052778116647640505,726.0,423.0,678.0
1994-06-10,3773.45,458.6700134277344,7311.657153846154,88.81,3.38151356,1311.0,-0.024860037319394977,0.014813532601642972,732.0,422.0,682.0
1994-06-17,3776.77,458.45001220703125,7318.129769230769,88.97333333333333,3.3493028733333334,1321.0,0.0075988207586254524,0.022951878656540026,745.0,423.0,693.0
1994-06-24,3636.94,442.79998779296875,7324.602384615385,89.13666666666666,3.3170921866666667,1338.0,0.012786936165848367,0.003668551586025577,752.0,428.0,705.0
1994-07-01,3646.65,446.20001220703125,7331.075,89.3,3.2848815,1362.0,0.01777824602128397,0.003529389045781504,762.0,432.0,719.0
1994-07-08,3709.13,449.54998779296875,7340.525989130435,89.34516129032258,3.2856392387096776,1412.0,0.03605293134372977,0.012922153915551566,770.0,449.0,727.0
1994-07-15,3753.81,454.1600036621094,7349.976978260869,89.39032258064516,3.286396977419355,1436.0,0.016854331554982182,0.013575460099909916,755.0,438.0,706.0
1994-07-22,3735.03,453.1099853515625,7359.427967391304,89.43548387096774,3.287154716129032,1440.0,0.0027816429618767705,0.009950893533711357,756.0,450.0,710.0
1994-07-29,3764.5,458.260009765625,7368.8789565217385,89.48064516129033,3.2879124548387098,1474.0,0.023336680179235528,0.014534606203936188,739.0,439.0,692.0
1994-08-05,3747.01,457.0899963378906,7378.329945652174,89.42258064516129,3.283504012903226,1499.0,0.01681842535331577,0.00460910218890953,754.0,459.0,711.0
1994-08-12,3768.7,461.94000244140625,7387.780934782609,89.28709677419356,3.2752209354838713,1510.0,0.007311431706372351,0.006722459676451006,748.0,451.0,712.0
1994-08-19,3755.11,463.67999267578125,7397.231923913043,89.15161290322581,3.2669378580645163,1456.0,-0.03641670105233878,0.030920459202310284,750.0,469.0,710.0
1994-08-26,3881.04,473.79998779296875,7406.682913043478,89.01612903225806,3.2586547806451613,1442.0,-0.009661910911736859,0.01891849353764268,749.0,468.0,707.0
1994-09-02,3885.58,470.989990234375,7416.133902173912,88.86333333333334,3.25978262,1486.0,0.030056907432810077,0.028085445792145752,750.0,467.0,701.0
1994-09-09,3874.81,468.17999267578125,7425.584891304347,88.60666666666667,3.31737596,1537.0,0.03374451826089135,0.0026075346229123934,771.0,470.0,726.0
1994-09-16,3933.35,471.19000244140625,7435.0358804347825,88.35,3.3749693,1600.0,0.04017116468927666,0.004544325269799012,778.0,473.0,734.0
1994-09-23,3831.74,459.6700134277344,7444.486869565217,88.09333333333333,3.43256264,1656.0,0.03440142671733232,0.00407982084563075,780.0,491.0,740.0
1994-09-30,3843.18,462.7099914550781,7453.937858695652,87.83666666666666,3.49015598,1747.0,0.053494975188851476,0.013501177601125017,782.0,480.0,746.0
1994-10-07,3797.43,455.1000061035156,7459.657630434782,87.72258064516129,3.512989748387097,1827.0,0.04477524624395022,0.006165779467047759,791.0,502.0,754.0
1994-10-14,3910.47,469.1000061035156,7464.755532608695,87.63225806451614,3.5300302548387097,1855.0,0.015209418663528708,0.020906197173508202,783.0,500.0,745.0
1994-10-21,3891.29,464.8900146484375,7469.853434782608,87.54193548387097,3.5470707612903225,1871.0,0.008588351232554163,0.0046818016791352725,799.0,515.0,763.0
1994-10-28,3930.66,473.7699890136719,7474.951336956521,87.45161290322581,3.5641112677419358,1848.0,-0.012369074072460119,0.014819137549386135,796.0,516.0,765.0
1994-11-04,3807.52,462.2799987792969,7480.049239130434,87.38000000000001,3.6071859600000002,1832.0,-0.008695706967553932,0.00259746278966691,816.0,533.0,788.0
1994-11-11,3801.46,462.3500061035156,7485.147141304347,87.33333333333334,3.6849729,1855.0,0.01247642980745987,0.014970961485821317,815.0,538.0,784.0
1994-11-18,3815.26,461.4700012207031,7490.24504347826,87.28666666666668,3.7627598399999997,1906.0,0.027122109172611965,0.010356059194182797,814.0,550.0,791.0
1994-11-25,3708.27,452.2900085449219,7495.3429456521735,87.24000000000001,3.84054678,1950.0,0.022822567343644976,0.0030402351832571946,794.0,545.0,771.0
1994-12-02,3745.62,453.29998779296875,7500.440847826087,87.20322580645161,3.9005422322580645,2027.0,0.03872749489420746,0.011246482125283291,792.0,579.0,777.0
1994-12-09,3691.11,446.9599914550781,7505.53875,87.22580645161291,3.853788758064516,2014.0,-0.006434073173492487,0.03193405102968844,786.0,582.0,777.0
1994-12-16,3807.18,458.79998779296875,7510.636652173913,87.2483870967742,3.8070352838709676,1976.0,-0.019048194970694474,0.008919531061514621,786.0,571.0,780.0
1994-12-23,3833.43,459.8299865722656,7515.734554347826,87.27096774193548,3.7602818096774193,1965.0,-0.005582354004451553,0.009521787461610032,785.0,568.0,786.0
1994-12-30,3834.44,459.2699890136719,7520.832456521739,87.29354838709678,3.713528335483871,1983.0,0.009118604216434338,0.010395147247928503,789.0,568.0,784.0
1995-01-06,3867.41,460.67999267578125,7525.550555555556,87.23548387096774,3.678161329032258,2060.0,0.038095133263830724,0.02048950018466287,787.0,590.0,789.0
1995-01-13,3908.45,465.9700012207031,7530.116733333333,87.14516129032258,3.647348909677419,2059.0,-0.00048555475583733767,0.027280666121549828,780.0,572.0,771.0
1995-01-20,3869.43,464.7799987792969,7534.682911111111,87.05483870967743,3.6165364903225807,1983.0,-0.037609578507993485,0.02625064894008011,790.0,591.0,784.0
1995-01-27,3857.99,470.3900146484375,7539.249088888889,86.96451612903226,3.585724070967742,1959.0,-0.012176710575255231,0.017983753380261185,775.0,592.0,763.0
1995-02-03,3928.64,478.6499938964844,7543.8152666666665,86.91428571428573,3.557316042857143,1980.0,0.01066270574404011,0.016149906157716425,761.0,596.0,744.0
1995-02-10,3939.07,481.4599914550781,7548.381444444444,86.96428571428572,3.534918992857143,1992.0,0.006042314455962662,0.003267110011534598,768.0,597.0,761.0
1995-02-17,3953.54,481.9700012207031,7552.947622222222,87.01428571428572,3.512521942857143,2027.0,0.017417708307456488,0.00804361813105893,759.0,586.0,741.0
1995-02-24,4011.74,488.1099853515625,7557.5138,87.06428571428572,3.490124892857143,2066.0,0.01905750322758376,0.0011595101077761108,754.0,588.0,730.0
1995-03-03,3989.61,485.4200134277344,7562.0799777777775,87.11290322580645,3.4735009870967746,2176.0,0.05187395829624934,0.023204737913556976,756.0,591.0,729.0
1995-03-10,4035.6,489.57000732421875,7566.646155555556,87.15806451612903,3.471309941935484,2266.0,0.04052783361211829,0.00802292170433674,746.0,596.0,715.0
1995-03-17,4073.65,495.5199890136719,7571.212333333334,87.20322580645161,3.4691188967741935,2289.0,0.010098878364615009,0.021516520599931463,737.0,592.0,706.0
1995-03-24,4138.66,500.9700012207031,7575.778511111112,87.2483870967742,3.4669278516129034,2209.0,-0.03557511653244953,0.03229639151559412,738.0,585.0,704.0
1995-03-31,4157.69,500.7099914550781,7580.344688888889,87.29354838709678,3.464736806451613,2205.0,-0.001812415539170856,0.02387383482352117,744.0,588.0,717.0
1995-04-07,4192.62,506.4200134277344,7587.730714285714,87.48,3.46478722,2247.0,0.018868484304382736,0.014623604520416483,739.0,586.0,703.0
1995-04-14,4208.18,509.2300109863281,7595.586714285714,87.69,3.46521121,2299.0,0.02287825257785229,0.0028353343371563286,734.0,575.0,691.0
1995-04-21,4270.08,508.489990234375,7603.442714285715,87.9,3.4656352,2347.0,0.020663671087841874,0.001565945589075322,734.0,579.0,687.0
1995-04-28,4321.27,514.7100219726562,7611.298714285715,88.11,3.4660591899999997,2343.0,-0.001705757343227847,0.015817574534876484,734.0,587.0,695.0
1995-05-05,4343.4,520.1199951171875,7619.154714285714,88.29032258064517,3.4134505774193546,2299.0,-0.01895791374461416,0.01219911678151119,702.0,574.0,655.0
1995-05-12,4430.55,525.5499877929688,7627.010714285714,88.4483870967742,3.321067512903226,2208.0,-0.04038711736619568,0.015152735196247722,700.0,587.0,655.0
1995-05-19,4341.33,519.1900024414062,7634.866714285715,88.60645161290323,3.2286844483870967,2129.0,-0.03643474250350642,0.002794751067199602,691.0,587.0,650.0
1995-05-26,4368.99,523.6500244140625,7642.722714285715,88.76451612903226,3.1363013838709675,2055.0,-0.035376537963144467,0.00074826360637504,675.0,584.0,628.0
1995-06-02,4444.39,532.510009765625,7650.578714285714,88.91333333333334,3.063771233333333,1995.0,-0.029631797606371114,0.004062144862430913,652.0,558.0,592.0
1995-06-09,4423.98,527.9400024414062,7658.434714285714,89.00666666666667,3.1103585666666667,1997.0,0.0010020040918514513,0.021661368914337183,672.0,577.0,631.0
1995-06-16,4510.79,539.8300170898438,7666.290714285715,89.1,3.1569459,2001.0,0.0020010011679181066,0.0007063976068718373,662.0,566.0,609.0
1995-06-23,4585.84,549.7100219726562,7674.146714285715,89.19333333333333,3.2035332333333333,1979.0,-0.011055388981167674,0.009232262012235802,651.0,554.0,594.0
1995-06-30,4556.09,544.75,7682.002714285714,89.28666666666666,3.250120566666667,1937.0,-0.021451282195569826,0.007351006588395084,663.0,560.0,612.0
1995-07-07,4702.73,556.3699951171875,7688.959413043478,89.3,3.2588636096774195,1958.0,0.010783159683459841,0.02279319244042552,652.0,554.0,594.0
1995-07-14,4708.82,559.8900146484375,7695.76622826087,89.3,3.261299270967742,1983.0,0.012687305429340306,0.0013464343692789447,660.0,559.0,607.0
1995-07-21,4641.55,553.6199951171875,7702.573043478261,89.3,3.2637349322580644,2016.0,0.0165045006714632,0.0026991646408177335,696.0,561.0,640.0
1995-07-28,4715.51,562.9299926757812,7709.379858695652,89.3,3.266170593548387,2059.0,0.021105077836530248,0.0032530993107904873,691.0,558.0,640.0
1995-08-04,4683.46,558.9400024414062,7716.186673913044,89.26129032258065,3.2619836870967744,2084.0,0.012068695845468156,0.006389686983271817,690.0,558.0,639.0
1995-08-11,4618.3,555.1099853515625,7722.993489130435,89.17096774193548,3.2489666903225807,2107.0,0.010976010930931415,0.0007726449127680702,698.0,559.0,654.0
1995-08-18,4617.6,559.2100219726562,7729.800304347827,89.08064516129032,3.235949693548387,2122.0,0.007093905369739347,0.002745063167600668,691.0,561.0,651.0
1995-08-25,4601.4,560.0999755859375,7736.6071195652175,88.99032258064517,3.2229326967741936,2096.0,-0.012328273732995623,0.013733554548963557,672.0,550.0,630.0
1995-09-01,4647.54,563.8400268554688,7743.4139347826085,88.9,3.2099157,2048.0,-0.023167059281534418,0.007664178761198676,661.0,545.0,614.0
1995-09-08,4700.72,572.6799926757812,7750.22075,88.69,3.1915012899999997,2000.0,-0.023716526617316044,0.00038853207917550234,660.0,552.0,617.0
1995-09-15,4797.57,583.3499755859375,7757.027565217391,88.48,3.17308688,1979.0,-0.010555513939516587,0.009306241311754228,647.0,546.0,605.0
1995-09-22,4764.15,581.72998046875,7763.834380434783,88.27,3.15467247,1920.0,-0.030266480580738515,0.013937758175749942,659.0,535.0,619.0
1995-09-29,4789.08,584.4099731445312,7770.641195652174,88.06,3.1362580600000003,1828.0,-0.04910271300773197,0.013319227681133208,649.0,540.0,611.0
1995-10-06,4769.21,582.489990234375,7777.79697826087,87.91935483870968,3.107177364516129,1745.0,-0.04646791737756776,0.001863081857131491,643.0,547.0,600.0
1995-10-13,4793.78,584.5,7785.0923478260875,87.80645161290323,3.07383015483871,1656.0,-0.05234949969132257,0.004158906738163672,630.0,545.0,588.0
1995-10-20,4794.86,587.4600219726562,7792.387717391304,87.69354838709677,3.0404829451612905,1559.0,-0.06036046588742852,0.0056646085211233595,635.0,543.0,599.0
1995-10-27,4741.75,579.7000122070312,7799.683086956522,87.58064516129032,3.007135735483871,1542.0,-0.010964314934501755,0.03492835330332893,635.0,541.0,595.0
1995-11-03,4825.57,590.5700073242188,7806.97845652174,87.56666666666666,2.9678860066666664,1636.0,0.05917396303941757,0.0495952519761054,628.0,547.0,582.0
1995-11-10,4870.37,592.719970703125,7814.273826086956,87.8,2.91387998,1748.0,0.06621803905278849,0.004980913916247345,633.0,558.0,589.0
1995-11-17,4989.95,600.0700073242188,7821.569195652174,88.03333333333333,2.8598739533333335,1707.0,-0.02373483342104011,0.0636062861134529,623.0,551.0,581.0
1995-11-24,5048.84,599.969970703125,7828.864565217391,88.26666666666667,2.8058679266666666,1634.0,-0.043706447374492446,0.01412206365772608,625.0,548.0,584.0
1995-12-01,5087.13,606.97998046875,7836.159934782609,88.5,2.7518619,1606.0,-0.01728438091324117,0.01868322236771246,610.0,545.0,563.0
1995-12-08,5156.86,617.47998046875,7843.455304347826,89.94516129032259,2.8087583516129033,1644.0,0.023385681109418334,0.0287580766475,606.0,550.0,567.0
1995-12-15,5176.73,616.3400268554688,7850.750673913043,91.39032258064516,2.8656548032258065,1623.0,-0.012856008101534025,0.025626744202719733,609.0,535.0,566.0
1995-12-22,5097.97,611.9500122070312,7858.046043478261,92.83548387096775,2.92255125483871,1604.0,-0.01177577908813137,0.0007638372606117319,606.0,504.0,562.0
1995-12-29,5117.12,615.9299926757812,7865.3414130434785,94.28064516129032,2.979447706451613,1583.0,-0.013178728545447646,0.0009920350749305325,596.0,510.0,549.0
1996-01-05,5181.42,616.7100219726562,7875.693142857142,94.79677419354839,2.992974029032258,1550.0,-0.021066849967719882,0.005577744148511638,605.0,519.0,559.0
1996-01-12,5061.12,601.8099975585938,7888.337142857143,94.61612903225807,2.9739727548387096,1538.0,-0.007772059847702973,0.0094008362483159,616.0,518.0,564.0
1996-01-19,5184.68,611.8300170898438,7900.981142857143,94.43548387096774,2.9549714806451615,1529.0,-0.005868944136526938,0.0013457060247552555,597.0,510.0,543.0
1996-01-26,5271.74,621.6199951171875,7913.625142857143,94.25483870967741,2.935970206451613,1484.0,-0.029872782201736572,0.016973276670413533,604.0,511.0,554.0
1996-02-02,5373.99,635.8400268554688,7926.2691428571425,94.17241379310344,2.909239220689655,1453.0,-0.021110760157042857,0.0061956852047090555,615.0,499.0,549.0
1996-02-09,5541.62,656.3699951171875,7938.913142857143,94.67931034482758,2.8361299655172414,1437.0,-0.011072777491258002,0.007097925612409541,611.0,493.0,549.0
1996-02-16,5503.32,647.97998046875,7951.557142857143,95.18620689655172,2.7630207103448274,1400.0,-0.026085370475674923,0.010615506302474835,623.0,489.0,558.0
1996-02-23,5630.49,659.0800170898438,7964.201142857143,95.69310344827586,2.689911455172414,1357.0,-0.03119585576848082,0.0036136588056973635,642.0,497.0,582.0
1996-03-01,5536.56,644.3699951171875,7976.8451428571425,96.2,2.6168022,1350.0,-0.005171788402393956,0.01840179450861558,638.0,498.0,586.0
1996-03-08,5470.45,633.5,7989.489142857143,97.10322580645162,2.7334453677419353,1363.0,0.009583560264057506,0.010433607100819704,670.0,501.0,628.0
1996-03-15,5584.97,641.4299926757812,8002.133142857143,98.00645161290323,2.850088535483871,1422.0,0.042376178666653594,0.023187882845338438,675.0,514.0,640.0
1996-03-22,5636.63,650.6199951171875,8014.777142857143,98.90967741935484,2.9667317032258063,1448.0,0.01811896258247556,0.017152441985829634,665.0,510.0,626.0
1996-03-29,5587.14,645.5,8027.421142857143,99.81290322580645,3.0833748709677415,1458.0,0.006882339622941738,0.007945492292322777,667.0,513.0,630.0
1996-04-05,5682.88,655.8599853515625,8037.172659340659,100.06666666666666,3.1486253333333334,1450.0,-0.005502077153983422,0.008757105084004223,683.0,515.0,657.0
1996-04-12,5532.59,636.7100219726562,8044.754813186813,99.83333333333334,3.1753312666666664,1448.0,-0.001380262468958458,0.0029145631145754674,681.0,507.0,649.0
1996-04-19,5535.48,645.0700073242188,8052.336967032968,99.60000000000001,3.2020372,1465.0,0.011671948505505908,0.009229306889521213,680.0,501.0,648.0
1996-04-26,5567.99,653.4600219726562,8059.919120879121,99.36666666666667,3.2287431333333334,1458.0,-0.004789608882564205,0.011640078857995879,679.0,511.0,647.0
1996-05-03,5478.03,641.6300048828125,8067.501274725275,98.98064516129033,3.246419883870968,1445.0,-0.008956312022070975,0.002946304045136568,712.0,514.0,681.0
1996-05-10,5518.13,652.0900268554688,8075.083428571429,98.21290322580646,3.2415236774193548,1417.0,-0.019567360855852062,0.007503144585868259,693.0,513.0,665.0
1996-05-17,5687.5,668.9099731445312,8082.665582417582,97.44516129032257,3.236627470967742,1379.0,-0.027183361897378626,0.005385325981987345,684.0,515.0,658.0
1996-05-24,5762.85,678.510009765625,8090.247736263736,96.6774193548387,3.2317312645161294,1339.0,-0.029435532102129264,0.0015925248241658828,684.0,518.0,658.0
1996-05-31,5643.17,669.1199951171875,8097.829890109891,95.90967741935484,3.226835058064516,1322.0,-0.012777325279540862,0.011779131006660313,700.0,518.0,678.0
1996-06-07,5697.1,673.3099975585938,8105.412043956044,95.67999999999999,3.20988308,1276.0,-0.035415556506896415,0.016007646814932205,705.0,526.0,687.0
1996-06-14,5649.45,665.8499755859375,8112.994197802198,95.54,3.1909218066666667,1232.0,-0.03509131981127006,0.0002292699661903295,710.0,521.0,687.0
1996-06-21,5705.23,666.8400268554688,8120.576351648352,95.4,3.1719605333333334,1193.0,-0.03216772199554892,0.0020672958409589668,711.0,526.0,687.0
1996-06-28,5654.62,670.6300048828125,8128.158505494506,95.26,3.15299926,1157.0,-0.0306406949042395,0.001079771211321135,690.0,518.0,661.0
1996-07-05,5588.13,657.4400024414062,8136.9890000000005,95.26451612903226,3.1400280193548387,1116.0,-0.03607958425242032,0.003845875540222136,719.0,531.0,695.0
1996-07-12,5510.56,646.1900024414062,8146.75575,95.37741935483871,3.1315493032258064,1106.0,-0.009000960858976169,0.01914747822670107,703.0,528.0,676.0
1996-07-19,5426.82,638.72998046875,8156.5225,95.49032258064517,3.123070587096774,1078.0,-0.02564243061333767,0.011767296112219895,697.0,528.0,667.0
1996-07-26,5473.05,635.9000244140625,8166.289250000001,95.60322580645162,3.114591870967742,1062.0,-0.014953549667058358,0.007558180200409863,702.0,529.0,674.0
1996-08-02,5679.83,662.489990234375,8176.0560000000005,95.78387096774193,3.108209951612903,1062.0,0.0,0.010573756372386839,674.0,521.0,638.0
1996-08-09,5681.31,662.0999755859375,8185.82275,96.37096774193549,3.1144088129032257,1101.0,0.03606493492079587,0.025501760045546277,670.0,515.0,637.0
1996-08-16,5689.45,665.2100219726562,8195.5895,96.95806451612903,3.1206076741935482,1119.0,0.01621657158924529,0.014034912307193809,677.0,518.0,643.0
1996-08-23,5722.74,667.030029296875,8205.35625,97.54516129032258,3.126806535483871,1100.0,-0.01712524952546337,0.023576227807319317,693.0,515.0,661.0
1996-08-30,5616.2,651.989990234375,8215.123000000001,98.13225806451612,3.1330053967741938,1063.0,-0.03421508044451404,0.012084335332192315,713.0,529.0,686.0
1996-09-06,5659.85,655.6799926757812,8224.88975,99.33333333333333,3.1424034333333335,1030.0,-0.031536297118266485,0.0018941858553195657,712.0,533.0,684.0
1996-09-13,5838.52,680.5399780273438,8234.656500000001,100.78,3.1530811400000003,1001.0,-0.028559301908460927,0.002105053500413769,695.0,521.0,664.0
1996-09-20,5888.45,687.030029296875,8244.42325,102.22666666666666,3.1637588466666666,998.0,-0.00300150300375662,0.018072092917718562,704.0,529.0,675.0
1996-09-27,5872.92,686.1900024414062,8254.19,103.67333333333333,3.1744365533333334,1023.0,0.024741489640162585,0.019617258228923767,691.0,504.0,657.0
1996-10-04,5992.85,701.4600219726562,8263.12591304348,104.71290322580646,3.1726195903225807,1063.0,0.03835561239032141,0.009626638516543285,674.0,501.0,636.0
1996-10-11,5969.37,700.6599731445312,8270.954043478261,105.20967741935483,3.1541430677419355,1145.0,0.07430953764639209,0.0254232643588418,684.0,513.0,646.0
1996-10-18,6094.22,710.8200073242188,8278.782173913045,105.70645161290322,3.1356665451612904,1256.0,0.09252743103980403,0.01288199595741503,679.0,512.0,639.0
1996-10-25,6007.01,700.9199829101562,8286.610304347827,106.20322580645161,3.1171900225806453,1323.0,0.051969817086811664,0.028678563854906976,682.0,514.0,642.0
1996-11-01,6021.92,703.77001953125,8294.438434782609,106.7,3.0987135,1477.0,0.11011111841642421,0.04111210843717942,668.0,517.0,626.0
1996-11-08,6219.82,730.8200073242188,8302.266565217393,107.35333333333334,3.0671040433333334,1515.0,0.025402435412089697,0.05989808417774655,651.0,518.0,616.0
1996-11-15,6348.03,737.6199951171875,8310.094695652175,108.00666666666667,3.0354945866666667,1447.0,-0.04592299131198562,0.05043469290761782,646.0,516.0,609.0
1996-11-22,6471.76,748.72998046875,8317.922826086957,108.66,3.00388513,1423.0,-0.016725128541631478,0.020646006761071534,644.0,518.0,605.0
1996-11-29,6521.7,757.02001953125,8325.75095652174,109.31333333333333,2.9722756733333333,1453.0,0.020863065480430588,0.026578866885555642,636.0,513.0,597.0
1996-12-06,6381.94,739.5999755859375,8333.579086956523,109.30645161290323,2.9945605129032256,1501.0,0.03250116806317912,0.00822938125640584,653.0,503.0,616.0
1996-12-13,6304.86,728.6400146484375,8341.407217391305,109.03548387096774,3.0384030709677416,1523.0,0.014550521261699818,0.012693024080010419,658.0,492.0,622.0
1996-12-20,6484.4,748.8699951171875,8349.235347826088,108.76451612903226,3.082245629032258,1517.0,-0.0039473735466296015,0.013079986856644977,659.0,502.0,625.0
1996-12-27,6560.9,756.7899780273438,8357.06347826087,108.49354838709677,3.1260881870967743,1511.0,-0.003963017075792676,1.106164533849792e-05,654.0,511.0,621.0
1997-01-03,6544.08,748.030029296875,8366.125444444446,108.1258064516129,3.1556928483870967,1507.0,-0.0026507636462441415,0.000927903298666511,674.0,517.0,642.0
1997-01-10,6703.79,759.5,8378.272,107.51612903225806,3.1497027677419354,1483.0,-0.016053856488563334,0.009477417837676532,686.0,517.0,652.0
1997-01-17,6833.09,776.1699829101562,8390.418555555556,106.90645161290323,3.143712687096774,1407.0,-0.05260728502354303,0.025847177192701905,683.0,514.0,646.0
1997-01-24,6696.48,770.52001953125,8402.565111111111,106.29677419354839,3.1377226064516126,1367.0,-0.028841220390439508,0.01680514546418515,689.0,516.0,653.0
1997-01-31,6813.08,786.1599731445312,8414.711666666668,105.68709677419355,3.1317325258064512,1415.0,0.03451097335338841,0.044796765799304646,680.0,515.0,640.0
1997-02-07,6855.8,789.5599975585938,8426.858222222223,104.91428571428571,3.153073607142857,1460.0,0.031306904625044124,0.002265618725199327,672.0,514.0,632.0
1997-02-14,6988.95,808.47998046875,8439.004777777778,104.11428571428571,3.178969882142857,1465.0,0.003418806748785461,0.019719863122696572,653.0,510.0,618.0
1997-02-21,6931.61,801.77001953125,8451.151333333333,103.31428571428572,3.204866157142857,1443.0,-0.015130962677296833,0.013116667750629545,663.0,509.0,627.0
1997-02-28,6877.73,790.8200073242188,8463.29788888889,102.51428571428572,3.230762432142857,1430.0,-0.009049835519917927,0.004300006250239868,680.0,522.0,650.0
1997-03-07,7000.88,804.969970703125,8475.444444444445,101.99354838709678,3.234142487096774,1475.0,0.030983545519967227,0.02830787520712769,683.0,522.0,652.0
1997-03-14,6935.46,793.1699829101562,8487.591,101.51935483870967,3.2337698387096774,1515.0,0.026757449169549332,0.0029883013873276956,695.0,524.0,666.0
1997-03-21,6804.79,784.0999755859375,8499.737555555555,101.04516129032258,3.2333971903225804,1513.0,-0.0013210041551136365,0.01985446475109906,696.0,541.0,670.0
1997-03-28,6740.58,773.8800048828125,8511.884111111112,100.57096774193548,3.2330245419354835,1467.0,-0.03087493564537422,0.020897785367485808,709.0,537.0,688.0
1997-04-04,6526.07,757.9000244140625,8523.572186813188,100.28,3.2229459,1427.0,-0.027645160666145353,0.0022837957895184284,714.0,529.0,690.0
1997-04-11,6391.69,737.6500244140625,8534.648956043957,100.23333333333333,3.199925933333333,1345.0,-0.059180325440896964,0.022298728858061907,717.0,531.0,695.0
1997-04-18,6703.55,766.3400268554688,8545.725725274726,100.18666666666667,3.1769059666666664,1274.0,-0.054232455903830794,0.0034986721020851272,706.0,529.0,681.0
1997-04-25,6738.87,765.3699951171875,8556.802494505495,100.14,3.153886,1260.0,-0.011049836186584935,0.030534723231464386,714.0,531.0,692.0
