"날짜","종가","시가","고가","저가","거래량","변동 %"
"1988- 10- 17","1,314.00","1,314.00","1,314.00","1,314.00","","-0.53%"
"1988- 10- 14","1,321.00","1,321.00","1,321.00","1,321.00","","0.99%"
"1988- 10- 13","1,308.00","1,308.00","1,308.00","1,308.00","","0.23%"
"1988- 10- 12","1,305.00","1,305.00","1,305.00","1,305.00","","0.85%"
"1988- 10- 11","1,294.00","1,294.00","1,294.00","1,294.00","","0.15%"
"1988- 10- 10","1,292.00","1,292.00","1,292.00","1,292.00","","0.08%"
"1988- 10- 07","1,291.00","1,291.00","1,291.00","1,291.00","","0.00%"
"1988- 10- 06","1,291.00","1,291.00","1,291.00","1,291.00","","0.62%"
"1988- 10- 05","1,283.00","1,283.00","1,283.00","1,283.00","","0.47%"
"1988- 10- 04","1,277.00","1,277.00","1,277.00","1,277.00","","0.16%"
"1988- 10- 03","1,275.00","1,275.00","1,275.00","1,275.00","","0.39%"
"1988- 09- 30","1,270.00","1,270.00","1,270.00","1,270.00","","0.32%"
"1988- 09- 29","1,266.00","1,266.00","1,266.00","1,266.00","","-0.24%"
"1988- 09- 28","1,269.00","1,269.00","1,269.00","1,269.00","","-0.94%"
"1988- 09- 27","1,281.00","1,281.00","1,281.00","1,281.00","","-0.39%"
"1988- 09- 26","1,286.00","1,286.00","1,286.00","1,286.00","","0.00%"
"1988- 09- 23","1,286.00","1,286.00","1,286.00","1,286.00","","0.08%"
"1988- 09- 22","1,285.00","1,285.00","1,285.00","1,285.00","","0.00%"
"1988- 09- 21","1,285.00","1,285.00","1,285.00","1,285.00","","-0.23%"
"1988- 09- 20","1,288.00","1,288.00","1,288.00","1,288.00","","-0.08%"
"1988- 09- 19","1,289.00","1,289.00","1,289.00","1,289.00","","0.00%"
"1988- 09- 16","1,289.00","1,289.00","1,289.00","1,289.00","","0.47%"
"1988- 09- 15","1,283.00","1,283.00","1,283.00","1,283.00","","-0.08%"
"1988- 09- 14","1,284.00","1,284.00","1,284.00","1,284.00","","0.08%"
"1988- 09- 13","1,283.00","1,283.00","1,283.00","1,283.00","","0.39%"
"1988- 09- 12","1,278.00","1,278.00","1,278.00","1,278.00","","-0.31%"
"1988- 09- 09","1,282.00","1,282.00","1,282.00","1,282.00","","-0.08%"
"1988- 09- 08","1,283.00","1,283.00","1,283.00","1,283.00","","0.47%"
"1988- 09- 07","1,277.00","1,277.00","1,277.00","1,277.00","","-0.16%"
"1988- 09- 06","1,279.00","1,279.00","1,279.00","1,279.00","","0.08%"
"1988- 09- 05","1,278.00","1,278.00","1,278.00","1,278.00","","0.55%"
"1988- 09- 02","1,271.00","1,271.00","1,271.00","1,271.00","","-0.08%"
"1988- 09- 01","1,272.00","1,272.00","1,272.00","1,272.00","","0.00%"
"1988- 08- 31","1,272.00","1,272.00","1,272.00","1,272.00","","0.39%"
"1988- 08- 30","1,267.00","1,267.00","1,267.00","1,267.00","","0.48%"
"1988- 08- 26","1,261.00","1,261.00","1,261.00","1,261.00","","0.64%"
"1988- 08- 25","1,253.00","1,253.00","1,253.00","1,253.00","","0.08%"
"1988- 08- 24","1,252.00","1,252.00","1,252.00","1,252.00","","0.32%"
"1988- 08- 23","1,248.00","1,248.00","1,248.00","1,248.00","","0.32%"
"1988- 08- 22","1,244.00","1,244.00","1,244.00","1,244.00","","-0.16%"
"1988- 08- 19","1,246.00","1,246.00","1,246.00","1,246.00","","0.48%"
"1988- 08- 18","1,240.00","1,240.00","1,240.00","1,240.00","","2.06%"
"1988- 08- 17","1,215.00","1,215.00","1,215.00","1,215.00","","0.33%"
"1988- 08- 16","1,211.00","1,211.00","1,211.00","1,211.00","","0.17%"
"1988- 08- 15","1,209.00","1,209.00","1,209.00","1,209.00","","1.17%"
"1988- 08- 12","1,195.00","1,195.00","1,195.00","1,195.00","","0.34%"
"1988- 08- 11","1,191.00","1,191.00","1,191.00","1,191.00","","0.00%"
"1988- 08- 10","1,191.00","1,191.00","1,191.00","1,191.00","","0.08%"
"1988- 08- 09","1,190.00","1,190.00","1,190.00","1,190.00","","-0.17%"
"1988- 08- 08","1,192.00","1,192.00","1,192.00","1,192.00","","0.00%"
"1988- 08- 05","1,192.00","1,192.00","1,192.00","1,192.00","","0.08%"
"1988- 08- 04","1,191.00","1,191.00","1,191.00","1,191.00","","-0.08%"
"1988- 08- 03","1,192.00","1,192.00","1,192.00","1,192.00","","0.00%"
"1988- 08- 02","1,192.00","1,192.00","1,192.00","1,192.00","","-0.33%"
"1988- 08- 01","1,196.00","1,196.00","1,196.00","1,196.00","","-0.08%"
"1988- 07- 29","1,197.00","1,197.00","1,197.00","1,197.00","","0.00%"
"1988- 07- 28","1,197.00","1,197.00","1,197.00","1,197.00","","0.00%"
"1988- 07- 27","1,197.00","1,197.00","1,197.00","1,197.00","","-0.17%"
"1988- 07- 26","1,199.00","1,199.00","1,199.00","1,199.00","","0.00%"
"1988- 07- 25","1,199.00","1,199.00","1,199.00","1,199.00","","-0.17%"
"1988- 07- 22","1,201.00","1,201.00","1,201.00","1,201.00","","0.42%"
"1988- 07- 21","1,196.00","1,196.00","1,196.00","1,196.00","","-0.25%"
"1988- 07- 20","1,199.00","1,199.00","1,199.00","1,199.00","","0.84%"
"1988- 07- 19","1,189.00","1,189.00","1,189.00","1,189.00","","0.93%"
"1988- 07- 18","1,178.00","1,178.00","1,178.00","1,178.00","","0.60%"
"1988- 07- 15","1,171.00","1,171.00","1,171.00","1,171.00","","-0.59%"
"1988- 07- 14","1,178.00","1,178.00","1,178.00","1,178.00","","-0.17%"
"1988- 07- 13","1,180.00","1,180.00","1,180.00","1,180.00","","-0.25%"
"1988- 07- 12","1,183.00","1,183.00","1,183.00","1,183.00","","0.00%"
"1988- 07- 11","1,183.00","1,183.00","1,183.00","1,183.00","","-0.25%"
"1988- 07- 08","1,186.00","1,186.00","1,186.00","1,186.00","","0.00%"
"1988- 07- 07","1,186.00","1,186.00","1,186.00","1,186.00","","-1.17%"
"1988- 07- 06","1,200.00","1,200.00","1,200.00","1,200.00","","-0.83%"
"1988- 07- 05","1,210.00","1,210.00","1,210.00","1,210.00","","0.33%"
"1988- 07- 04","1,206.00","1,206.00","1,206.00","1,206.00","","0.00%"
"1988- 07- 01","1,206.00","1,206.00","1,206.00","1,206.00","","-0.21%"
"1988- 06- 30","1,208.50","1,208.50","1,208.50","1,208.50","","-1.27%"
"1988- 06- 29","1,224.00","1,224.00","1,224.00","1,224.00","","-0.61%"
"1988- 06- 28","1,231.50","1,231.50","1,231.50","1,231.50","","-0.57%"
"1988- 06- 27","1,238.50","1,238.50","1,238.50","1,238.50","","-0.28%"
"1988- 06- 24","1,242.00","1,242.00","1,242.00","1,242.00","","0.00%"
"1988- 06- 23","1,242.00","1,242.00","1,242.00","1,242.00","","-0.20%"
"1988- 06- 22","1,244.50","1,244.50","1,244.50","1,244.50","","-0.36%"
"1988- 06- 21","1,249.00","1,249.00","1,249.00","1,249.00","","-0.40%"
"1988- 06- 20","1,254.00","1,254.00","1,254.00","1,254.00","","-0.36%"
"1988- 06- 17","1,258.50","1,258.50","1,258.50","1,258.50","","-0.28%"
"1988- 06- 16","1,262.00","1,262.00","1,262.00","1,262.00","","-1.10%"
"1988- 06- 15","1,276.00","1,276.00","1,276.00","1,276.00","","-0.23%"
"1988- 06- 14","1,279.00","1,279.00","1,279.00","1,279.00","","-0.35%"
"1988- 06- 13","1,283.50","1,283.50","1,283.50","1,283.50","","-0.08%"
"1988- 06- 10","1,284.50","1,284.50","1,284.50","1,284.50","","0.08%"
"1988- 06- 09","1,283.50","1,283.50","1,283.50","1,283.50","","-0.27%"
"1988- 06- 08","1,287.00","1,287.00","1,287.00","1,287.00","","-0.08%"
"1988- 06- 07","1,288.00","1,288.00","1,288.00","1,288.00","","-0.58%"
"1988- 06- 06","1,295.50","1,295.50","1,295.50","1,295.50","","-0.61%"
"1988- 06- 03","1,303.50","1,303.50","1,303.50","1,303.50","","-1.25%"
"1988- 06- 02","1,320.00","1,320.00","1,320.00","1,320.00","","-0.64%"
"1988- 06- 01","1,328.50","1,328.50","1,328.50","1,328.50","","-1.52%"
"1988- 05- 31","1,349.00","1,349.00","1,349.00","1,349.00","","-1.53%"
"1988- 05- 27","1,370.00","1,370.00","1,370.00","1,370.00","","-1.58%"
"1988- 05- 26","1,392.00","1,392.00","1,392.00","1,392.00","","-0.85%"
"1988- 05- 25","1,404.00","1,404.00","1,404.00","1,404.00","","-0.74%"
"1988- 05- 24","1,414.50","1,414.50","1,414.50","1,414.50","","-0.35%"
"1988- 05- 23","1,419.50","1,419.50","1,419.50","1,419.50","","-0.04%"
"1988- 05- 20","1,420.00","1,420.00","1,420.00","1,420.00","","-1.25%"
"1988- 05- 19","1,438.00","1,438.00","1,438.00","1,438.00","","-1.20%"
"1988- 05- 18","1,455.50","1,455.50","1,455.50","1,455.50","","0.24%"
"1988- 05- 17","1,452.00","1,452.00","1,452.00","1,452.00","","0.41%"
"1988- 05- 16","1,446.00","1,446.00","1,446.00","1,446.00","","0.07%"
"1988- 05- 13","1,445.00","1,445.00","1,445.00","1,445.00","","1.16%"
"1988- 05- 12","1,428.50","1,428.50","1,428.50","1,428.50","","2.22%"
"1988- 05- 11","1,397.50","1,397.50","1,397.50","1,397.50","","0.47%"
"1988- 05- 10","1,391.00","1,391.00","1,391.00","1,391.00","","0.29%"
"1988- 05- 09","1,387.00","1,387.00","1,387.00","1,387.00","","0.84%"
"1988- 05- 06","1,375.50","1,375.50","1,375.50","1,375.50","","2.34%"
"1988- 05- 05","1,344.00","1,344.00","1,344.00","1,344.00","","0.37%"
"1988- 05- 04","1,339.00","1,339.00","1,339.00","1,339.00","","-0.45%"
"1988- 05- 03","1,345.00","1,345.00","1,345.00","1,345.00","","-0.96%"
"1988- 04- 29","1,358.00","1,358.00","1,358.00","1,358.00","","-0.77%"
"1988- 04- 28","1,368.50","1,368.50","1,368.50","1,368.50","","-0.65%"
"1988- 04- 27","1,377.50","1,377.50","1,377.50","1,377.50","","-1.15%"
"1988- 04- 26","1,393.50","1,393.50","1,393.50","1,393.50","","-0.64%"
"1988- 04- 25","1,402.50","1,402.50","1,402.50","1,402.50","","-0.92%"
"1988- 04- 22","1,415.50","1,415.50","1,415.50","1,415.50","","-1.80%"
"1988- 04- 21","1,441.50","1,441.50","1,441.50","1,441.50","","-2.27%"
"1988- 04- 20","1,475.00","1,475.00","1,475.00","1,475.00","","-1.21%"
"1988- 04- 19","1,493.00","1,493.00","1,493.00","1,493.00","","-1.71%"
"1988- 04- 18","1,519.00","1,519.00","1,519.00","1,519.00","","-0.56%"
"1988- 04- 15","1,527.50","1,527.50","1,527.50","1,527.50","","-0.91%"
"1988- 04- 14","1,541.50","1,541.50","1,541.50","1,541.50","","-0.16%"
"1988- 04- 13","1,544.00","1,544.00","1,544.00","1,544.00","","-1.06%"
"1988- 04- 12","1,560.50","1,560.50","1,560.50","1,560.50","","-0.70%"
"1988- 04- 11","1,571.50","1,571.50","1,571.50","1,571.50","","-0.79%"
"1988- 04- 08","1,584.00","1,584.00","1,584.00","1,584.00","","-0.25%"
"1988- 04- 07","1,588.00","1,588.00","1,588.00","1,588.00","","-0.53%"
"1988- 04- 06","1,596.50","1,596.50","1,596.50","1,596.50","","-0.96%"
"1988- 04- 05","1,612.00","1,612.00","1,612.00","1,612.00","","-0.31%"
"1988- 03- 31","1,617.00","1,617.00","1,617.00","1,617.00","","-0.28%"
"1988- 03- 30","1,621.50","1,621.50","1,621.50","1,621.50","","-0.52%"
"1988- 03- 29","1,630.00","1,630.00","1,630.00","1,630.00","","-0.70%"
"1988- 03- 28","1,641.50","1,641.50","1,641.50","1,641.50","","-0.21%"
"1988- 03- 25","1,645.00","1,645.00","1,645.00","1,645.00","","-0.03%"
"1988- 03- 24","1,645.50","1,645.50","1,645.50","1,645.50","","-0.18%"
"1988- 03- 23","1,648.50","1,648.50","1,648.50","1,648.50","","0.06%"
"1988- 03- 22","1,647.50","1,647.50","1,647.50","1,647.50","","0.46%"
"1988- 03- 21","1,640.00","1,640.00","1,640.00","1,640.00","","0.61%"
"1988- 03- 18","1,630.00","1,630.00","1,630.00","1,630.00","","1.21%"
"1988- 03- 17","1,610.50","1,610.50","1,610.50","1,610.50","","0.88%"
"1988- 03- 16","1,596.50","1,596.50","1,596.50","1,596.50","","0.41%"
"1988- 03- 15","1,590.00","1,590.00","1,590.00","1,590.00","","0.41%"
"1988- 03- 14","1,583.50","1,583.50","1,583.50","1,583.50","","0.09%"
"1988- 03- 11","1,582.00","1,582.00","1,582.00","1,582.00","","0.35%"
"1988- 03- 10","1,576.50","1,576.50","1,576.50","1,576.50","","0.10%"
"1988- 03- 09","1,575.00","1,575.00","1,575.00","1,575.00","","0.25%"
"1988- 03- 08","1,571.00","1,571.00","1,571.00","1,571.00","","0.06%"
"1988- 03- 07","1,570.00","1,570.00","1,570.00","1,570.00","","0.03%"
"1988- 03- 04","1,569.50","1,569.50","1,569.50","1,569.50","","0.35%"
"1988- 03- 03","1,564.00","1,564.00","1,564.00","1,564.00","","0.13%"
"1988- 03- 02","1,562.00","1,562.00","1,562.00","1,562.00","","-0.03%"
"1988- 03- 01","1,562.50","1,562.50","1,562.50","1,562.50","","-0.06%"
"1988- 02- 29","1,563.50","1,563.50","1,563.50","1,563.50","","0.10%"
"1988- 02- 26","1,562.00","1,562.00","1,562.00","1,562.00","","0.10%"
"1988- 02- 25","1,560.50","1,560.50","1,560.50","1,560.50","","-0.51%"
"1988- 02- 24","1,568.50","1,568.50","1,568.50","1,568.50","","0.00%"
"1988- 02- 23","1,568.50","1,568.50","1,568.50","1,568.50","","0.00%"
"1988- 02- 22","1,568.50","1,568.50","1,568.50","1,568.50","","0.00%"
"1988- 02- 19","1,568.50","1,568.50","1,568.50","1,568.50","","0.16%"
"1988- 02- 18","1,566.00","1,566.00","1,566.00","1,566.00","","0.29%"
"1988- 02- 17","1,561.50","1,561.50","1,561.50","1,561.50","","1.04%"
"1988- 02- 16","1,545.50","1,545.50","1,545.50","1,545.50","","0.10%"
"1988- 02- 15","1,544.00","1,544.00","1,544.00","1,544.00","","-0.19%"
"1988- 02- 12","1,547.00","1,547.00","1,547.00","1,547.00","","2.04%"
"1988- 02- 11","1,516.00","1,516.00","1,516.00","1,516.00","","0.00%"
"1988- 02- 10","1,516.00","1,516.00","1,516.00","1,516.00","","0.13%"
"1988- 02- 09","1,514.00","1,514.00","1,514.00","1,514.00","","0.97%"
"1988- 02- 08","1,499.50","1,499.50","1,499.50","1,499.50","","0.77%"
"1988- 02- 05","1,488.00","1,488.00","1,488.00","1,488.00","","1.33%"
"1988- 02- 04","1,468.50","1,468.50","1,468.50","1,468.50","","2.91%"
"1988- 02- 03","1,427.00","1,427.00","1,427.00","1,427.00","","1.31%"
"1988- 02- 02","1,408.50","1,408.50","1,408.50","1,408.50","","0.64%"
"1988- 02- 01","1,399.50","1,399.50","1,399.50","1,399.50","","0.47%"
"1988- 01- 29","1,393.00","1,393.00","1,393.00","1,393.00","","0.40%"
"1988- 01- 28","1,387.50","1,387.50","1,387.50","1,387.50","","-0.18%"
"1988- 01- 27","1,390.00","1,390.00","1,390.00","1,390.00","","-0.07%"
"1988- 01- 26","1,391.00","1,391.00","1,391.00","1,391.00","","-0.22%"
"1988- 01- 25","1,394.00","1,394.00","1,394.00","1,394.00","","-0.43%"
"1988- 01- 22","1,400.00","1,400.00","1,400.00","1,400.00","","-0.18%"
"1988- 01- 21","1,402.50","1,402.50","1,402.50","1,402.50","","0.32%"
"1988- 01- 20","1,398.00","1,398.00","1,398.00","1,398.00","","0.54%"
"1988- 01- 19","1,390.50","1,390.50","1,390.50","1,390.50","","0.29%"
"1988- 01- 18","1,386.50","1,386.50","1,386.50","1,386.50","","0.18%"
"1988- 01- 15","1,384.00","1,384.00","1,384.00","1,384.00","","0.69%"
"1988- 01- 14","1,374.50","1,374.50","1,374.50","1,374.50","","0.40%"
"1988- 01- 13","1,369.00","1,369.00","1,369.00","1,369.00","","0.55%"
"1988- 01- 12","1,361.50","1,361.50","1,361.50","1,361.50","","0.85%"
"1988- 01- 11","1,350.00","1,350.00","1,350.00","1,350.00","","2.31%"
"1988- 01- 08","1,319.50","1,319.50","1,319.50","1,319.50","","1.85%"
"1988- 01- 07","1,295.50","1,295.50","1,295.50","1,295.50","","0.86%"
"1988- 01- 06","1,284.50","1,284.50","1,284.50","1,284.50","","1.14%"
"1988- 01- 05","1,270.00","1,270.00","1,270.00","1,270.00","","0.51%"
"1987- 12- 31","1,263.50","1,263.50","1,263.50","1,263.50","","0.36%"
"1987- 12- 30","1,259.00","1,259.00","1,259.00","1,259.00","","-0.20%"
"1987- 12- 29","1,261.50","1,261.50","1,261.50","1,261.50","","-0.04%"
"1987- 12- 24","1,262.00","1,262.00","1,262.00","1,262.00","","0.00%"
"1987- 12- 23","1,262.00","1,262.00","1,262.00","1,262.00","","0.04%"
"1987- 12- 22","1,261.50","1,261.50","1,261.50","1,261.50","","0.12%"
"1987- 12- 21","1,260.00","1,260.00","1,260.00","1,260.00","","0.04%"
"1987- 12- 18","1,259.50","1,259.50","1,259.50","1,259.50","","-0.40%"
"1987- 12- 17","1,264.50","1,264.50","1,264.50","1,264.50","","-0.28%"
"1987- 12- 16","1,268.00","1,268.00","1,268.00","1,268.00","","-0.04%"
"1987- 12- 15","1,268.50","1,268.50","1,268.50","1,268.50","","-0.20%"
"1987- 12- 14","1,271.00","1,271.00","1,271.00","1,271.00","","0.12%"
"1987- 12- 11","1,269.50","1,269.50","1,269.50","1,269.50","","0.20%"
"1987- 12- 10","1,267.00","1,267.00","1,267.00","1,267.00","","-0.24%"
"1987- 12- 09","1,270.00","1,270.00","1,270.00","1,270.00","","0.87%"
"1987- 12- 08","1,259.00","1,259.00","1,259.00","1,259.00","","1.70%"
"1987- 12- 07","1,238.00","1,238.00","1,238.00","1,238.00","","0.57%"
"1987- 12- 04","1,231.00","1,231.00","1,231.00","1,231.00","","0.37%"
"1987- 12- 03","1,226.50","1,226.50","1,226.50","1,226.50","","1.10%"
"1987- 12- 02","1,213.15","1,213.15","1,213.15","1,213.15","","2.51%"
"1987- 12- 01","1,183.50","1,183.50","1,183.50","1,183.50","","0.68%"
"1987- 11- 30","1,175.50","1,175.50","1,175.50","1,175.50","","0.34%"
"1987- 11- 27","1,171.50","1,171.50","1,171.50","1,171.50","","0.21%"
"1987- 11- 26","1,169.00","1,169.00","1,169.00","1,169.00","","0.86%"
"1987- 11- 25","1,159.00","1,159.00","1,159.00","1,159.00","","0.48%"
"1987- 11- 23","1,153.50","1,153.50","1,153.50","1,153.50","","0.13%"
"1987- 11- 20","1,152.00","1,152.00","1,152.00","1,152.00","","-0.09%"
"1987- 11- 19","1,153.00","1,153.00","1,153.00","1,153.00","","-0.22%"
"1987- 11- 18","1,155.50","1,155.50","1,155.50","1,155.50","","0.13%"
"1987- 11- 17","1,154.00","1,154.00","1,154.00","1,154.00","","-0.13%"
"1987- 11- 16","1,155.50","1,155.50","1,155.50","1,155.50","","-0.69%"
"1987- 11- 13","1,163.50","1,163.50","1,163.50","1,163.50","","-0.60%"
"1987- 11- 12","1,170.50","1,170.50","1,170.50","1,170.50","","-0.17%"
"1987- 11- 11","1,172.50","1,172.50","1,172.50","1,172.50","","-0.09%"
"1987- 11- 10","1,173.50","1,173.50","1,173.50","1,173.50","","-0.13%"
"1987- 11- 09","1,175.00","1,175.00","1,175.00","1,175.00","","0.00%"
"1987- 11- 06","1,175.00","1,175.00","1,175.00","1,175.00","","0.09%"
"1987- 11- 05","1,174.00","1,174.00","1,174.00","1,174.00","","0.21%"
"1987- 11- 04","1,171.50","1,171.50","1,171.50","1,171.50","","-0.04%"
"1987- 11- 03","1,172.00","1,172.00","1,172.00","1,172.00","","-0.04%"
"1987- 11- 02","1,172.50","1,172.50","1,172.50","1,172.50","","0.09%"
"1987- 10- 30","1,171.50","1,171.50","1,171.50","1,171.50","","0.26%"
"1987- 10- 29","1,168.50","1,168.50","1,168.50","1,168.50","","0.91%"
"1987- 10- 28","1,158.00","1,158.00","1,158.00","1,158.00","","0.87%"
"1987- 10- 27","1,148.00","1,148.00","1,148.00","1,148.00","","0.00%"
"1987- 10- 26","1,148.00","1,148.00","1,148.00","1,148.00","","0.31%"
"1987- 10- 23","1,144.50","1,144.50","1,144.50","1,144.50","","0.75%"
"1987- 10- 22","1,136.00","1,136.00","1,136.00","1,136.00","","1.11%"
"1987- 10- 21","1,123.50","1,123.50","1,123.50","1,123.50","","1.67%"
"1987- 10- 20","1,105.00","1,105.00","1,105.00","1,105.00","","0.68%"
"1987- 10- 19","1,097.50","1,097.50","1,097.50","1,097.50","","0.83%"
"1987- 10- 15","1,088.50","1,088.50","1,088.50","1,088.50","","0.28%"
"1987- 10- 14","1,085.50","1,085.50","1,085.50","1,085.50","","-0.09%"
"1987- 10- 13","1,086.50","1,086.50","1,086.50","1,086.50","","0.09%"
"1987- 10- 12","1,085.50","1,085.50","1,085.50","1,085.50","","0.14%"
"1987- 10- 09","1,084.00","1,084.00","1,084.00","1,084.00","","0.42%"
"1987- 10- 08","1,079.50","1,079.50","1,079.50","1,079.50","","0.42%"
"1987- 10- 07","1,075.00","1,075.00","1,075.00","1,075.00","","0.37%"
"1987- 10- 06","1,071.00","1,071.00","1,071.00","1,071.00","","0.33%"
"1987- 10- 05","1,067.50","1,067.50","1,067.50","1,067.50","","0.38%"
"1987- 10- 02","1,063.50","1,063.50","1,063.50","1,063.50","","1.09%"
"1987- 10- 01","1,052.00","1,052.00","1,052.00","1,052.00","","0.67%"
"1987- 09- 30","1,045.00","1,045.00","1,045.00","1,045.00","","0.19%"
"1987- 09- 29","1,043.00","1,043.00","1,043.00","1,043.00","","0.00%"
"1987- 09- 28","1,043.00","1,043.00","1,043.00","1,043.00","","0.43%"
"1987- 09- 25","1,038.50","1,038.50","1,038.50","1,038.50","","0.53%"
"1987- 09- 24","1,033.00","1,033.00","1,033.00","1,033.00","","0.68%"
"1987- 09- 23","1,026.00","1,026.00","1,026.00","1,026.00","","-0.87%"
"1987- 09- 22","1,035.00","1,035.00","1,035.00","1,035.00","","0.34%"
"1987- 09- 21","1,031.50","1,031.50","1,031.50","1,031.50","","-0.24%"
"1987- 09- 18","1,034.00","1,034.00","1,034.00","1,034.00","","-0.39%"
"1987- 09- 17","1,038.00","1,038.00","1,038.00","1,038.00","","-0.76%"
"1987- 09- 16","1,046.00","1,046.00","1,046.00","1,046.00","","-0.19%"
"1987- 09- 15","1,048.00","1,048.00","1,048.00","1,048.00","","-0.10%"
"1987- 09- 14","1,049.00","1,049.00","1,049.00","1,049.00","","-1.08%"
"1987- 09- 11","1,060.50","1,060.50","1,060.50","1,060.50","","-0.09%"
"1987- 09- 10","1,061.50","1,061.50","1,061.50","1,061.50","","0.00%"
"1987- 09- 09","1,061.50","1,061.50","1,061.50","1,061.50","","0.09%"
"1987- 09- 08","1,060.50","1,060.50","1,060.50","1,060.50","","0.00%"
"1987- 09- 07","1,060.50","1,060.50","1,060.50","1,060.50","","-0.28%"
"1987- 09- 04","1,063.50","1,063.50","1,063.50","1,063.50","","-0.23%"
"1987- 09- 03","1,066.00","1,066.00","1,066.00","1,066.00","","-1.71%"
"1987- 09- 02","1,084.50","1,084.50","1,084.50","1,084.50","","-1.86%"
"1987- 09- 01","1,105.00","1,105.00","1,105.00","1,105.00","","-0.54%"
"1987- 08- 28","1,111.00","1,111.00","1,111.00","1,111.00","","0.05%"
"1987- 08- 27","1,110.50","1,110.50","1,110.50","1,110.50","","0.77%"
"1987- 08- 26","1,102.00","1,102.00","1,102.00","1,102.00","","-1.56%"
"1987- 08- 25","1,119.50","1,119.50","1,119.50","1,119.50","","-0.71%"
"1987- 08- 24","1,127.50","1,127.50","1,127.50","1,127.50","","-0.04%"
"1987- 08- 21","1,128.00","1,128.00","1,128.00","1,128.00","","-0.09%"
"1987- 08- 20","1,129.00","1,129.00","1,129.00","1,129.00","","0.00%"
"1987- 08- 19","1,129.00","1,129.00","1,129.00","1,129.00","","0.04%"
"1987- 08- 18","1,128.50","1,128.50","1,128.50","1,128.50","","-0.04%"
"1987- 08- 17","1,129.00","1,129.00","1,129.00","1,129.00","","0.18%"
"1987- 08- 14","1,127.00","1,127.00","1,127.00","1,127.00","","0.13%"
"1987- 08- 13","1,125.50","1,125.50","1,125.50","1,125.50","","0.63%"
"1987- 08- 12","1,118.50","1,118.50","1,118.50","1,118.50","","4.14%"
"1987- 08- 11","1,074.00","1,074.00","1,074.00","1,074.00","","1.32%"
"1987- 08- 10","1,060.00","1,060.00","1,060.00","1,060.00","","2.02%"
"1987- 08- 07","1,039.00","1,039.00","1,039.00","1,039.00","","2.41%"
"1987- 08- 06","1,014.50","1,014.50","1,014.50","1,014.50","","1.15%"
"1987- 08- 05","1,003.00","1,003.00","1,003.00","1,003.00","","0.96%"
"1987- 08- 04","993.50","993.50","993.50","993.50","","1.12%"
"1987- 08- 03","982.50","982.50","982.50","982.50","","0.61%"
"1987- 07- 31","976.50","976.50","976.50","976.50","","0.72%"
"1987- 07- 30","969.50","969.50","969.50","969.50","","0.47%"
"1987- 07- 29","965.00","965.00","965.00","965.00","","-0.82%"
"1987- 07- 28","973.00","973.00","973.00","973.00","","-0.15%"
"1987- 07- 27","974.50","974.50","974.50","974.50","","0.21%"
"1987- 07- 24","972.50","972.50","972.50","972.50","","0.31%"
"1987- 07- 23","969.50","969.50","969.50","969.50","","0.31%"
"1987- 07- 22","966.50","966.50","966.50","966.50","","1.15%"
"1987- 07- 21","955.50","955.50","955.50","955.50","","0.79%"
"1987- 07- 20","948.00","948.00","948.00","948.00","","1.94%"
"1987- 07- 17","930.00","930.00","930.00","930.00","","0.59%"
"1987- 07- 16","924.50","924.50","924.50","924.50","","0.11%"
"1987- 07- 15","923.50","923.50","923.50","923.50","","0.22%"
"1987- 07- 14","921.50","921.50","921.50","921.50","","-0.05%"
"1987- 07- 13","922.00","922.00","922.00","922.00","","-0.16%"
"1987- 07- 10","923.50","923.50","923.50","923.50","","0.05%"
"1987- 07- 09","923.00","923.00","923.00","923.00","","0.38%"
"1987- 07- 08","919.50","919.50","919.50","919.50","","0.93%"
"1987- 07- 07","911.00","911.00","911.00","911.00","","2.02%"
"1987- 07- 06","893.00","893.00","893.00","893.00","","1.08%"
"1987- 07- 03","883.50","883.50","883.50","883.50","","1.03%"
"1987- 07- 02","874.50","874.50","874.50","874.50","","0.06%"
"1987- 07- 01","874.00","874.00","874.00","874.00","","-0.63%"
"1987- 06- 30","879.50","879.50","879.50","879.50","","-0.73%"
"1987- 06- 29","886.00","886.00","886.00","886.00","","-0.62%"
"1987- 06- 26","891.50","891.50","891.50","891.50","","-1.05%"
"1987- 06- 25","901.00","901.00","901.00","901.00","","-1.74%"
"1987- 06- 24","917.00","917.00","917.00","917.00","","-0.86%"
"1987- 06- 23","925.00","925.00","925.00","925.00","","-0.43%"
"1987- 06- 22","929.00","929.00","929.00","929.00","","-0.96%"
"1987- 06- 19","938.00","938.00","938.00","938.00","","-1.11%"
"1987- 06- 18","948.50","948.50","948.50","948.50","","-1.25%"
"1987- 06- 17","960.50","960.50","960.50","960.50","","-0.57%"
"1987- 06- 16","966.00","966.00","966.00","966.00","","-0.77%"
"1987- 06- 15","973.50","973.50","973.50","973.50","","-0.36%"
"1987- 06- 12","977.00","977.00","977.00","977.00","","0.00%"
"1987- 06- 11","977.00","977.00","977.00","977.00","","-0.36%"
"1987- 06- 10","980.50","980.50","980.50","980.50","","-0.51%"
"1987- 06- 09","985.50","985.50","985.50","985.50","","-0.10%"
"1987- 06- 08","986.50","986.50","986.50","986.50","","-0.30%"
"1987- 06- 05","989.50","989.50","989.50","989.50","","-2.51%"
