,Dow Jones,S&P500,S&P500_return,GDP,CPI,Inflation,BDI,BDI_return,BDI_vol,30_yield,3m_yield,7_yield,cond_vol
2014-06-26,16947.080078125,1962.8699951171875,-0.0011795794276391145,17769.690417582417,338.6318333333333,1.7374111566666668,831.0,-0.08419956553672835,0.05797541620824391,344.0,2.0,222.0,0.0260804934608633
2014-06-27,16851.83984375,1960.9599609375,0.0019090452380837368,17791.66887912088,338.74266666666665,1.8150983933333333,893.0,0.07195678602105095,0.11041921511185541,336.0,3.0,214.0,0.0254768487310766
2014-06-30,16851.83984375,1960.9599609375,-0.00037232599700135415,17791.66887912088,338.74266666666665,1.8150983933333333,893.0,0.07195678602105095,0.11041921511185541,336.0,3.0,214.0,0.0254768487310766
2014-07-01,16851.83984375,1960.9599609375,0.006655572896822518,17791.66887912088,338.74266666666665,1.8150983933333333,893.0,0.07195678602105095,0.11041921511185541,336.0,3.0,214.0,0.0254768487310766
2014-07-02,16851.83984375,1960.9599609375,0.0006585960751231936,17791.66887912088,338.74266666666665,1.8150983933333333,893.0,0.07195678602105095,0.11041921511185541,336.0,3.0,214.0,0.0254768487310766
2014-07-03,16851.83984375,1960.9599609375,0.005464550227672394,17791.66887912088,338.74266666666665,1.8150983933333333,893.0,0.07195678602105095,0.11041921511185541,336.0,3.0,214.0,0.0254768487310766
2014-07-04,17068.259765625,1985.43994140625,0.005464550227672394,17807.74488043478,338.94090322580644,1.8543681645161292,814.0,-0.09262621487395879,0.11637775600089224,347.0,1.0,225.0,0.0247825329763318
2014-07-07,17068.259765625,1985.43994140625,-0.003931239054323629,17807.74488043478,338.94090322580644,1.8543681645161292,814.0,-0.09262621487395879,0.11637775600089224,347.0,1.0,225.0,0.0247825329763318
2014-07-08,17068.259765625,1985.43994140625,-0.007073762181680688,17807.74488043478,338.94090322580644,1.8543681645161292,814.0,-0.09262621487395879,0.11637775600089224,347.0,1.0,225.0,0.0247825329763318
2014-07-09,17068.259765625,1985.43994140625,0.004633516553259208,17807.74488043478,338.94090322580644,1.8543681645161292,814.0,-0.09262621487395879,0.11637775600089224,347.0,1.0,225.0,0.0247825329763318
2014-07-10,17068.259765625,1985.43994140625,-0.004139628324473722,17807.74488043478,338.94090322580644,1.8543681645161292,814.0,-0.09262621487395879,0.11637775600089224,347.0,1.0,225.0,0.0247825329763318
2014-07-11,16943.810546875,1967.5699462890625,0.0014698419980472353,17815.95093478261,339.2556774193548,1.842414648387097,732.0,-0.10617985204122873,0.009583868750711053,334.0,2.0,213.0,0.0247084680130586
2014-07-14,16943.810546875,1967.5699462890625,0.004831860726996926,17815.95093478261,339.2556774193548,1.842414648387097,732.0,-0.10617985204122873,0.009583868750711053,334.0,2.0,213.0,0.0247084680130586
2014-07-15,16943.810546875,1967.5699462890625,-0.0019339645679456246,17815.95093478261,339.2556774193548,1.842414648387097,732.0,-0.10617985204122873,0.009583868750711053,334.0,2.0,213.0,0.0247084680130586
2014-07-16,16943.810546875,1967.5699462890625,0.004192285009448555,17815.95093478261,339.2556774193548,1.842414648387097,732.0,-0.10617985204122873,0.009583868750711053,334.0,2.0,213.0,0.0247084680130586
2014-07-17,16943.810546875,1967.5699462890625,-0.011904605927478003,17815.95093478261,339.2556774193548,1.842414648387097,732.0,-0.10617985204122873,0.009583868750711053,334.0,2.0,213.0,0.0247084680130586
2014-07-18,17100.1796875,1978.219970703125,0.010212608899671183,17824.156989130435,339.5704516129032,1.8304611322580646,739.0,0.009517406986890171,0.08181031642347837,329.0,2.0,214.0,0.0261856482752619
2014-07-21,17100.1796875,1978.219970703125,-0.002322946423904652,17824.156989130435,339.5704516129032,1.8304611322580646,739.0,0.009517406986890171,0.08181031642347837,329.0,2.0,214.0,0.0261856482752619
2014-07-22,17100.1796875,1978.219970703125,0.005003611167300126,17824.156989130435,339.5704516129032,1.8304611322580646,739.0,0.009517406986890171,0.08181031642347837,329.0,2.0,214.0,0.0261856482752619
2014-07-23,17100.1796875,1978.219970703125,0.001752900777012884,17824.156989130435,339.5704516129032,1.8304611322580646,739.0,0.009517406986890171,0.08181031642347837,329.0,2.0,214.0,0.0261856482752619
2014-07-24,17100.1796875,1978.219970703125,0.00048803681255066896,17824.156989130435,339.5704516129032,1.8304611322580646,739.0,0.009517406986890171,0.08181031642347837,329.0,2.0,214.0,0.0261856482752619
2014-07-25,16960.5703125,1978.3399658203125,-0.004860946046109087,17832.36304347826,339.8852258064516,1.8185076161290323,751.0,0.01610773081593295,0.004660062669710822,324.0,3.0,214.0,0.02558976106357
2014-07-28,16960.5703125,1978.3399658203125,0.0002881133935528325,17832.36304347826,339.8852258064516,1.8185076161290323,751.0,0.01610773081593295,0.004660062669710822,324.0,3.0,214.0,0.02558976106357
2014-07-29,16960.5703125,1978.3399658203125,-0.004538068413714011,17832.36304347826,339.8852258064516,1.8185076161290323,751.0,0.01610773081593295,0.004660062669710822,324.0,3.0,214.0,0.02558976106357
2014-07-30,16960.5703125,1978.3399658203125,6.091091941020138e-05,17832.36304347826,339.8852258064516,1.8185076161290323,751.0,0.01610773081593295,0.004660062669710822,324.0,3.0,214.0,0.02558976106357
2014-07-31,16960.5703125,1978.3399658203125,-0.02020193215523012,17832.36304347826,339.8852258064516,1.8185076161290323,751.0,0.01610773081593295,0.004660062669710822,324.0,3.0,214.0,0.02558976106357
2014-08-01,16493.369140625,1925.1500244140625,-0.002863216231298331,17840.569097826086,340.2,1.8065541,777.0,0.03403469860351265,0.012676280488702629,329.0,3.0,216.0,0.025873345746293
2014-08-04,16493.369140625,1925.1500244140625,0.007163314449646609,17840.569097826086,340.2,1.8065541,777.0,0.03403469860351265,0.012676280488702629,329.0,3.0,216.0,0.025873345746293
2014-08-05,16493.369140625,1925.1500244140625,-0.009732679197336652,17840.569097826086,340.2,1.8065541,777.0,0.03403469860351265,0.012676280488702629,329.0,3.0,216.0,0.025873345746293
2014-08-06,16493.369140625,1925.1500244140625,1.5638426360123552e-05,17840.569097826086,340.2,1.8065541,777.0,0.03403469860351265,0.012676280488702629,329.0,3.0,216.0,0.025873345746293
2014-08-07,16493.369140625,1925.1500244140625,-0.005572115446733026,17840.569097826086,340.2,1.8065541,777.0,0.03403469860351265,0.012676280488702629,329.0,3.0,216.0,0.025873345746293
2014-08-08,16553.9296875,1931.5899658203125,0.011465422557972033,17848.775152173912,338.6306451612903,1.876212093548387,1015.0,0.26720354110824024,0.1648752696965102,323.0,3.0,209.0,0.026906485057409
2014-08-11,16553.9296875,1931.5899658203125,0.0027556250258418476,17848.775152173912,338.6306451612903,1.876212093548387,1015.0,0.26720354110824024,0.1648752696965102,323.0,3.0,209.0,0.026906485057409
2014-08-12,16553.9296875,1931.5899658203125,-0.0016379823741559415,17848.775152173912,338.6306451612903,1.876212093548387,1015.0,0.26720354110824024,0.1648752696965102,323.0,3.0,209.0,0.026906485057409
2014-08-13,16553.9296875,1931.5899658203125,0.006684767102510805,17848.775152173912,338.6306451612903,1.876212093548387,1015.0,0.26720354110824024,0.1648752696965102,323.0,3.0,209.0,0.026906485057409
2014-08-14,16553.9296875,1931.5899658203125,0.004336398273697699,17848.775152173912,338.6306451612903,1.876212093548387,1015.0,0.26720354110824024,0.1648752696965102,323.0,3.0,209.0,0.026906485057409
2014-08-15,16662.91015625,1955.06005859375,-6.137480757126603e-05,17856.98120652174,337.06129032258065,1.9458700870967742,1088.0,0.06945253594000013,0.1398310767409177,313.0,3.0,199.0,0.0337539358445398
2014-08-18,16662.91015625,1955.06005859375,0.0084954832196601,17856.98120652174,337.06129032258065,1.9458700870967742,1088.0,0.06945253594000013,0.1398310767409177,313.0,3.0,199.0,0.0337539358445398
2014-08-19,16662.91015625,1955.06005859375,0.004988190179197795,17856.98120652174,337.06129032258065,1.9458700870967742,1088.0,0.06945253594000013,0.1398310767409177,313.0,3.0,199.0,0.0337539358445398
2014-08-20,16662.91015625,1955.06005859375,0.0024747482825436223,17856.98120652174,337.06129032258065,1.9458700870967742,1088.0,0.06945253594000013,0.1398310767409177,313.0,3.0,199.0,0.0337539358445398
2014-08-21,16662.91015625,1955.06005859375,0.002945547280270624,17856.98120652174,337.06129032258065,1.9458700870967742,1088.0,0.06945253594000013,0.1398310767409177,313.0,3.0,199.0,0.0337539358445398
2014-08-22,17001.220703125,1988.4000244140625,-0.0019945749188226202,17865.187260869567,335.491935483871,2.0155280806451614,1147.0,0.05280868971348273,0.011768976531787746,316.0,3.0,210.0,0.0315051496809513
2014-08-25,17001.220703125,1988.4000244140625,0.004776353863603847,17865.187260869567,335.491935483871,2.0155280806451614,1147.0,0.05280868971348273,0.011768976531787746,316.0,3.0,210.0,0.0315051496809513
2014-08-26,17001.220703125,1988.4000244140625,0.0010505288952435787,17865.187260869567,335.491935483871,2.0155280806451614,1147.0,0.05280868971348273,0.011768976531787746,316.0,3.0,210.0,0.0315051496809513
2014-08-27,17001.220703125,1988.4000244140625,4.998604328455613e-05,17865.187260869567,335.491935483871,2.0155280806451614,1147.0,0.05280868971348273,0.011768976531787746,316.0,3.0,210.0,0.0315051496809513
2014-08-28,17001.220703125,1988.4000244140625,-0.0016913305449461642,17865.187260869567,335.491935483871,2.0155280806451614,1147.0,0.05280868971348273,0.011768976531787746,316.0,3.0,210.0,0.0315051496809513
2014-08-29,17098.44921875,2003.3699951171875,0.0033149143290199016,17873.393315217392,333.9225806451613,2.0851860741935484,1155.0,0.006950505826523332,0.03242663279936566,309.0,3.0,205.0,0.0315741708602209
2014-09-02,17098.44921875,2003.3699951171875,-0.0005442142177026967,17873.393315217392,333.9225806451613,2.0851860741935484,1155.0,0.006950505826523332,0.03242663279936566,309.0,3.0,205.0,0.0315741708602209
2014-09-03,17098.44921875,2003.3699951171875,-0.0007794447528015455,17873.393315217392,333.9225806451613,2.0851860741935484,1155.0,0.006950505826523332,0.03242663279936566,309.0,3.0,205.0,0.0315741708602209
2014-09-04,17098.44921875,2003.3699951171875,-0.001535599204712169,17873.393315217392,333.9225806451613,2.0851860741935484,1155.0,0.006950505826523332,0.03242663279936566,309.0,3.0,205.0,0.0315741708602209
2014-09-05,17137.359375,2007.7099609375,0.005023247704958486,17881.599369565218,331.9292,2.046666833333333,1181.0,0.02226119324146847,0.010826290895726554,323.0,3.0,214.0,0.0300645351097046
2014-09-08,17137.359375,2007.7099609375,-0.003077845854315851,17881.599369565218,331.9292,2.046666833333333,1181.0,0.02226119324146847,0.010826290895726554,323.0,3.0,214.0,0.0300645351097046
2014-09-09,17137.359375,2007.7099609375,-0.006566521532685439,17881.599369565218,331.9292,2.046666833333333,1181.0,0.02226119324146847,0.010826290895726554,323.0,3.0,214.0,0.0300645351097046
2014-09-10,17137.359375,2007.7099609375,0.0036394436003678032,17881.599369565218,331.9292,2.046666833333333,1181.0,0.02226119324146847,0.010826290895726554,323.0,3.0,214.0,0.0300645351097046
2014-09-11,17137.359375,2007.7099609375,0.0008815167647232053,17881.599369565218,331.9292,2.046666833333333,1181.0,0.02226119324146847,0.010826290895726554,323.0,3.0,214.0,0.0300645351097046
2014-09-12,16987.509765625,1985.5400390625,-0.0059804054920065425,17889.805423913043,329.6178,1.9270146666666668,1075.0,-0.09404087563559907,0.08223798156899836,335.0,2.0,229.0,0.0304432856759172
2014-09-15,16987.509765625,1985.5400390625,-0.0007104037481093734,17889.805423913043,329.6178,1.9270146666666668,1075.0,-0.09404087563559907,0.08223798156899836,335.0,2.0,229.0,0.0304432856759172
2014-09-16,16987.509765625,1985.5400390625,0.007456507324556423,17889.805423913043,329.6178,1.9270146666666668,1075.0,-0.09404087563559907,0.08223798156899836,335.0,2.0,229.0,0.0304432856759172
2014-09-17,16987.509765625,1985.5400390625,0.0012948050790884346,17889.805423913043,329.6178,1.9270146666666668,1075.0,-0.09404087563559907,0.08223798156899836,335.0,2.0,229.0,0.0304432856759172
2014-09-18,16987.509765625,1985.5400390625,0.004879257127339826,17889.805423913043,329.6178,1.9270146666666668,1075.0,-0.09404087563559907,0.08223798156899836,335.0,2.0,229.0,0.0304432856759172
2014-09-19,17279.740234375,2010.4000244140625,-0.00047738351040339826,17898.011478260873,327.3064,1.8073625,1049.0,-0.024483332165466016,0.04918461067040755,329.0,2.0,229.0,0.0299304045853118
2014-09-22,17279.740234375,2010.4000244140625,-0.0080456025302185,17898.011478260873,327.3064,1.8073625,1049.0,-0.024483332165466016,0.04918461067040755,329.0,2.0,229.0,0.0299304045853118
2014-09-23,17279.740234375,2010.4000244140625,-0.0057932500796262516,17898.011478260873,327.3064,1.8073625,1049.0,-0.024483332165466016,0.04918461067040755,329.0,2.0,229.0,0.0299304045853118
2014-09-24,17279.740234375,2010.4000244140625,0.0078019767586544365,17898.011478260873,327.3064,1.8073625,1049.0,-0.024483332165466016,0.04918461067040755,329.0,2.0,229.0,0.0299304045853118
2014-09-25,17279.740234375,2010.4000244140625,-0.016300913265170507,17898.011478260873,327.3064,1.8073625,1049.0,-0.024483332165466016,0.04918461067040755,329.0,2.0,229.0,0.0299304045853118
2014-09-26,17113.150390625,1982.8499755859375,0.00853926112400154,17906.217532608698,324.995,1.6877103333333334,1037.0,-0.01150540016676988,0.009176783722046463,322.0,1.0,224.0,0.0285811608299498
2014-09-29,17113.150390625,1982.8499755859375,-0.0025500508569158233,17906.217532608698,324.995,1.6877103333333334,1037.0,-0.01150540016676988,0.009176783722046463,322.0,1.0,224.0,0.0285811608299498
2014-09-30,17113.150390625,1982.8499755859375,-0.0027898165443120183,17906.217532608698,324.995,1.6877103333333334,1037.0,-0.01150540016676988,0.009176783722046463,322.0,1.0,224.0,0.0285811608299498
2014-10-01,17113.150390625,1982.8499755859375,-0.013337106112637435,17906.217532608698,324.995,1.6877103333333334,1037.0,-0.01150540016676988,0.009176783722046463,322.0,1.0,224.0,0.0285811608299498
2014-10-02,17113.150390625,1982.8499755859375,5.143328250229687e-06,17906.217532608698,324.995,1.6877103333333334,1037.0,-0.01150540016676988,0.009176783722046463,322.0,1.0,224.0,0.0285811608299498
2014-10-03,17009.689453125,1967.9000244140625,0.011103635523902509,17915.37139130435,322.97509677419356,1.5841096935483872,963.0,-0.07403379643140175,0.04421425301543894,313.0,1.0,216.0,0.0272456841319114
2014-10-06,17009.689453125,1967.9000244140625,-0.0015663860013981836,17915.37139130435,322.97509677419356,1.5841096935483872,963.0,-0.07403379643140175,0.04421425301543894,313.0,1.0,216.0,0.0272456841319114
2014-10-07,17009.689453125,1967.9000244140625,-0.015241618619128634,17915.37139130435,322.97509677419356,1.5841096935483872,963.0,-0.07403379643140175,0.04421425301543894,313.0,1.0,216.0,0.0272456841319114
2014-10-08,17009.689453125,1967.9000244140625,0.01731094749805919,17915.37139130435,322.97509677419356,1.5841096935483872,963.0,-0.07403379643140175,0.04421425301543894,313.0,1.0,216.0,0.0272456841319114
2014-10-09,17009.689453125,1967.9000244140625,-0.02087784845431496,17915.37139130435,322.97509677419356,1.5841096935483872,963.0,-0.07403379643140175,0.04421425301543894,313.0,1.0,216.0,0.0272456841319114
2014-10-10,16544.099609375,1906.1300048828125,-0.011517080026210946,17926.894760869567,321.683935483871,1.520637870967742,944.0,-0.019927245652624832,0.03825910896228532,303.0,1.0,199.0,0.0275725057451737
2014-10-13,16544.099609375,1906.1300048828125,-0.016605033202522507,17926.894760869567,321.683935483871,1.520637870967742,944.0,-0.019927245652624832,0.03825910896228532,303.0,1.0,199.0,0.0275725057451737
2014-10-14,16544.099609375,1906.1300048828125,0.001577619680866768,17926.894760869567,321.683935483871,1.520637870967742,944.0,-0.019927245652624832,0.03825910896228532,303.0,1.0,199.0,0.0275725057451737
2014-10-15,16544.099609375,1906.1300048828125,-0.008133300726077349,17926.894760869567,321.683935483871,1.520637870967742,944.0,-0.019927245652624832,0.03825910896228532,303.0,1.0,199.0,0.0275725057451737
2014-10-16,16544.099609375,1906.1300048828125,0.0001449672004417697,17926.894760869567,321.683935483871,1.520637870967742,944.0,-0.019927245652624832,0.03825910896228532,303.0,1.0,199.0,0.0275725057451737
2014-10-17,16380.41015625,1886.760009765625,0.012801813377146141,17938.418130434784,320.39277419354835,1.457166048387097,1192.0,0.23326168147979434,0.1790316072966796,298.0,2.0,188.0,0.0329429558511215
2014-10-20,16380.41015625,1886.760009765625,0.009101116121281314,17938.418130434784,320.39277419354835,1.457166048387097,1192.0,0.23326168147979434,0.1790316072966796,298.0,2.0,188.0,0.0329429558511215
2014-10-21,16380.41015625,1886.760009765625,0.01938537082775091,17938.418130434784,320.39277419354835,1.457166048387097,1192.0,0.23326168147979434,0.1790316072966796,298.0,2.0,188.0,0.0329429558511215
2014-10-22,16380.41015625,1886.760009765625,-0.007326100661612184,17938.418130434784,320.39277419354835,1.457166048387097,1192.0,0.23326168147979434,0.1790316072966796,298.0,2.0,188.0,0.0329429558511215
2014-10-23,16380.41015625,1886.760009765625,0.012228305721599457,17938.418130434784,320.39277419354835,1.457166048387097,1192.0,0.23326168147979434,0.1790316072966796,298.0,2.0,188.0,0.0329429558511215
2014-10-24,16805.41015625,1964.5799560546875,0.007028690175716194,17949.9415,319.10161290322577,1.3936942258064517,1428.0,0.1806422952742347,0.03720752480782133,305.0,1.0,196.0,0.0400895513662773
2014-10-27,16805.41015625,1964.5799560546875,-0.001502696878837878,17949.9415,319.10161290322577,1.3936942258064517,1428.0,0.1806422952742347,0.03720752480782133,305.0,1.0,196.0,0.0400895513662773
2014-10-28,16805.41015625,1964.5799560546875,0.011868364566910393,17949.9415,319.10161290322577,1.3936942258064517,1428.0,0.1806422952742347,0.03720752480782133,305.0,1.0,196.0,0.0400895513662773
2014-10-29,16805.41015625,1964.5799560546875,-0.0013863159906425204,17949.9415,319.10161290322577,1.3936942258064517,1428.0,0.1806422952742347,0.03720752480782133,305.0,1.0,196.0,0.0400895513662773
2014-10-30,16805.41015625,1964.5799560546875,0.006210797247873184,17949.9415,319.10161290322577,1.3936942258064517,1428.0,0.1806422952742347,0.03720752480782133,305.0,1.0,196.0,0.0400895513662773
2014-10-31,17390.51953125,2018.050048828125,0.011663114233148569,17961.464869565218,317.8104516129032,1.3302224032258065,1437.0,0.006282743179495209,0.12329082165083843,307.0,1.0,205.0,0.0370996655706955
2014-11-03,17390.51953125,2018.050048828125,-0.00011892891639947338,17961.464869565218,317.8104516129032,1.3302224032258065,1437.0,0.006282743179495209,0.12329082165083843,307.0,1.0,205.0,0.0370996655706955
2014-11-04,17390.51953125,2018.050048828125,-0.0028338532526650333,17961.464869565218,317.8104516129032,1.3302224032258065,1437.0,0.006282743179495209,0.12329082165083843,307.0,1.0,205.0,0.0370996655706955
2014-11-05,17390.51953125,2018.050048828125,0.005684311060804489,17961.464869565218,317.8104516129032,1.3302224032258065,1437.0,0.006282743179495209,0.12329082165083843,307.0,1.0,205.0,0.0370996655706955
2014-11-06,17390.51953125,2018.050048828125,0.003768403644328259,17961.464869565218,317.8104516129032,1.3302224032258065,1437.0,0.006282743179495209,0.12329082165083843,307.0,1.0,205.0,0.0370996655706955
2014-11-07,17573.9296875,2031.9200439453125,0.00034952512678080786,17972.988239130435,313.2186,1.49414392,1256.0,-0.1346255390508809,0.09963720189044596,304.0,3.0,201.0,0.0346514633811689
2014-11-10,17573.9296875,2031.9200439453125,0.003115327019558855,17972.988239130435,313.2186,1.49414392,1256.0,-0.1346255390508809,0.09963720189044596,304.0,3.0,201.0,0.0346514633811689
2014-11-11,17573.9296875,2031.9200439453125,0.0006964516302874351,17972.988239130435,313.2186,1.49414392,1256.0,-0.1346255390508809,0.09963720189044596,304.0,3.0,201.0,0.0346514633811689
2014-11-12,17573.9296875,2031.9200439453125,-0.0007013625789179808,17972.988239130435,313.2186,1.49414392,1256.0,-0.1346255390508809,0.09963720189044596,304.0,3.0,201.0,0.0346514633811689
2014-11-13,17573.9296875,2031.9200439453125,0.0005297044284002311,17972.988239130435,313.2186,1.49414392,1256.0,-0.1346255390508809,0.09963720189044596,304.0,3.0,201.0,0.0346514633811689
2014-11-14,17634.740234375,2039.8199462890625,0.0002402413485468054,17984.51160869565,308.07663333333335,1.6959643266666666,1324.0,0.05272538946880963,0.1324771120178686,304.0,2.0,202.0,0.0368226811262977
2014-11-17,17634.740234375,2039.8199462890625,0.0007350887776586797,17984.51160869565,308.07663333333335,1.6959643266666666,1324.0,0.05272538946880963,0.1324771120178686,304.0,2.0,202.0,0.0368226811262977
2014-11-18,17634.740234375,2039.8199462890625,0.005120849353688389,17984.51160869565,308.07663333333335,1.6959643266666666,1324.0,0.05272538946880963,0.1324771120178686,304.0,2.0,202.0,0.0368226811262977
2014-11-19,17634.740234375,2039.8199462890625,-0.0015022868756188182,17984.51160869565,308.07663333333335,1.6959643266666666,1324.0,0.05272538946880963,0.1324771120178686,304.0,2.0,202.0,0.0368226811262977
2014-11-20,17634.740234375,2039.8199462890625,0.001965164013202754,17984.51160869565,308.07663333333335,1.6959643266666666,1324.0,0.05272538946880963,0.1324771120178686,304.0,2.0,202.0,0.0368226811262977
2014-11-21,17810.060546875,2063.5,0.0052232126037382535,17996.03497826087,302.93466666666666,1.8977847333333333,1153.0,-0.1382902162278945,0.13506843010059452,302.0,1.0,203.0,0.0356961173801845
2014-11-24,17810.060546875,2063.5,0.00285992981373923,17996.03497826087,302.93466666666666,1.8977847333333333,1153.0,-0.1382902162278945,0.13506843010059452,302.0,1.0,203.0,0.0356961173801845
2014-11-25,17810.060546875,2063.5,-0.0011506914684172845,17996.03497826087,302.93466666666666,1.8977847333333333,1153.0,-0.1382902162278945,0.13506843010059452,302.0,1.0,203.0,0.0356961173801845
2014-11-26,17810.060546875,2063.5,0.0028020524716035632,17996.03497826087,302.93466666666666,1.8977847333333333,1153.0,-0.1382902162278945,0.13506843010059452,302.0,1.0,203.0,0.0356961173801845
2014-11-28,17828.240234375,2067.56005859375,-0.0025456646370122207,18007.558347826085,297.79269999999997,2.09960514,982.0,-0.16053121191459319,0.01572675887040077,289.0,2.0,189.0,0.0338706612115541
2014-12-01,17828.240234375,2067.56005859375,-0.006852789344834434,18007.558347826085,297.79269999999997,2.09960514,982.0,-0.16053121191459319,0.01572675887040077,289.0,2.0,189.0,0.0338706612115541
2014-12-02,17828.240234375,2067.56005859375,0.006364166758848178,18007.558347826085,297.79269999999997,2.09960514,982.0,-0.16053121191459319,0.01572675887040077,289.0,2.0,189.0,0.0338706612115541
2014-12-03,17828.240234375,2067.56005859375,0.0037576738340269794,18007.558347826085,297.79269999999997,2.09960514,982.0,-0.16053121191459319,0.01572675887040077,289.0,2.0,189.0,0.0338706612115541
2014-12-04,17828.240234375,2067.56005859375,-0.0011625717317858438,18007.558347826085,297.79269999999997,2.09960514,982.0,-0.16053121191459319,0.01572675887040077,289.0,2.0,189.0,0.0338706612115541
2014-12-05,17958.7890625,2075.3701171875,0.0016638315989210529,18019.081717391306,292.45854838709676,2.022221086451613,863.0,-0.1291766172710379,0.022171046493810024,297.0,2.0,206.0,0.0368507406030356
2014-12-08,17958.7890625,2075.3701171875,-0.007283022149715385,18019.081717391306,292.45854838709676,2.022221086451613,863.0,-0.1291766172710379,0.022171046493810024,297.0,2.0,206.0,0.0368507406030356
2014-12-09,17958.7890625,2075.3701171875,-0.00023785182583414743,18019.081717391306,292.45854838709676,2.022221086451613,863.0,-0.1291766172710379,0.022171046493810024,297.0,2.0,206.0,0.0368507406030356
2014-12-10,17958.7890625,2075.3701171875,-0.016486121183048656,18019.081717391306,292.45854838709676,2.022221086451613,863.0,-0.1291766172710379,0.022171046493810024,297.0,2.0,206.0,0.0368507406030356
2014-12-11,17958.7890625,2075.3701171875,0.004525433971620777,18019.081717391306,292.45854838709676,2.022221086451613,863.0,-0.1291766172710379,0.022171046493810024,297.0,2.0,206.0,0.0368507406030356
2014-12-12,17280.830078125,2002.3299560546875,-0.01634646579165845,18030.605086956522,286.98025806451614,1.7354336877419354,803.0,-0.0720599771366663,0.040387563557603874,275.0,2.0,186.0,0.0481210703024941
2014-12-15,17280.830078125,2002.3299560546875,-0.006362786271721939,18030.605086956522,286.98025806451614,1.7354336877419354,803.0,-0.0720599771366663,0.040387563557603874,275.0,2.0,186.0,0.0481210703024941
2014-12-16,17280.830078125,2002.3299560546875,-0.008525259865380821,18030.605086956522,286.98025806451614,1.7354336877419354,803.0,-0.0720599771366663,0.040387563557603874,275.0,2.0,186.0,0.0481210703024941
2014-12-17,17280.830078125,2002.3299560546875,0.02014807324329562,18030.605086956522,286.98025806451614,1.7354336877419354,803.0,-0.0720599771366663,0.040387563557603874,275.0,2.0,186.0,0.0481210703024941
2014-12-18,17280.830078125,2002.3299560546875,0.02373137488570905,18030.605086956522,286.98025806451614,1.7354336877419354,803.0,-0.0720599771366663,0.040387563557603874,275.0,2.0,186.0,0.0481210703024941
2014-12-19,17804.80078125,2070.64990234375,0.004559637967419008,18042.12845652174,281.50196774193546,1.448646289032258,782.0,-0.026499973401450588,0.03221578759205266,277.0,4.0,198.0,0.0612265064505186
2014-12-22,17804.80078125,2070.64990234375,0.003803222479927145,18042.12845652174,281.50196774193546,1.448646289032258,782.0,-0.026499973401450588,0.03221578759205266,277.0,4.0,198.0,0.0612265064505186
2014-12-23,17804.80078125,2070.64990234375,0.0017448386297044874,18042.12845652174,281.50196774193546,1.448646289032258,782.0,-0.026499973401450588,0.03221578759205266,277.0,4.0,198.0,0.0612265064505186
2014-12-24,17804.80078125,2070.64990234375,-0.0001393062410745646,18042.12845652174,281.50196774193546,1.448646289032258,782.0,-0.026499973401450588,0.03221578759205266,277.0,4.0,198.0,0.0612265064505186
2014-12-26,18053.7109375,2088.77001953125,0.0033041099821209488,18053.651826086956,276.02367741935484,1.1618588903225806,771.0,-0.014166366981981555,0.008721176735681544,281.0,1.0,207.0,0.0685586949556227
2014-12-29,18053.7109375,2088.77001953125,0.000861403428089447,18053.651826086956,276.02367741935484,1.1618588903225806,771.0,-0.014166366981981555,0.008721176735681544,281.0,1.0,207.0,0.0685586949556227
2014-12-30,18053.7109375,2088.77001953125,-0.004900593034504285,18053.651826086956,276.02367741935484,1.1618588903225806,771.0,-0.014166366981981555,0.008721176735681544,281.0,1.0,207.0,0.0685586949556227
2014-12-31,18053.7109375,2088.77001953125,-0.01036438356125046,18053.651826086956,276.02367741935484,1.1618588903225806,771.0,-0.014166366981981555,0.008721176735681544,281.0,1.0,207.0,0.0685586949556227
2015-01-02,17832.990234375,2058.199951171875,-0.0003400214731352804,18065.931833333332,271.27358064516125,0.8988572793548387,709.0,-0.08383284703120204,0.04926164046419929,269.0,2.0,192.0,0.0614458053815555
2015-01-05,17832.990234375,2058.199951171875,-0.01844721353258727,18065.931833333332,271.27358064516125,0.8988572793548387,709.0,-0.08383284703120204,0.04926164046419929,269.0,2.0,192.0,0.0614458053815555
2015-01-06,17832.990234375,2058.199951171875,-0.00893325469070017,18065.931833333332,271.27358064516125,0.8988572793548387,709.0,-0.08383284703120204,0.04926164046419929,269.0,2.0,192.0,0.0614458053815555
2015-01-07,17832.990234375,2058.199951171875,0.011562735844876304,18065.931833333332,271.27358064516125,0.8988572793548387,709.0,-0.08383284703120204,0.04926164046419929,269.0,2.0,192.0,0.0614458053815555
2015-01-08,17832.990234375,2058.199951171875,0.017730168127155693,18065.931833333332,271.27358064516125,0.8988572793548387,709.0,-0.08383284703120204,0.04926164046419929,269.0,2.0,192.0,0.0614458053815555
2015-01-09,17737.369140625,2044.81005859375,-0.008439322147078786,18082.751666666667,270.8926451612903,0.7785703948387097,741.0,0.04414509876395932,0.09049407331408195,255.0,2.0,175.0,0.0581453518995903
2015-01-12,17737.369140625,2044.81005859375,-0.008126616843470486,18082.751666666667,270.8926451612903,0.7785703948387097,741.0,0.04414509876395932,0.09049407331408195,255.0,2.0,175.0,0.0581453518995903
