,return,Inflation
2018-03-09,-0.3703953895948446,-0.42612974088588207
2018-03-16,-0.3908542378441641,-0.3699104511591653
2018-03-23,-0.35869798570001066,-0.3136911614324489
2018-03-30,-0.34206605652645705,-0.25747187170573216
2018-04-06,-0.33308997354153236,-0.20964213133970988
2018-04-13,-0.3235706329027009,-0.16516821071796514
2018-04-20,-0.3164431228941966,-0.12069429009622043
2018-04-27,-0.36137528198911484,-0.0762203694744757
2018-05-04,-0.39410773889625056,-0.10824785698319242
2018-05-11,-0.4117167209239941,-0.24227722199919133
2018-05-18,-0.4415013598499369,-0.37630658701519093
2018-05-25,-0.436342973334842,-0.5103359520311894
2018-06-01,-0.346515526415966,-0.6443653170471884
2018-06-08,-0.3587791719167335,-0.448782349875845
2018-06-15,-0.3775243989688585,-0.2531993827045016
2018-06-22,-0.31688492650398986,-0.057616415533158216
2018-06-29,-0.274063068337489,0.13796655163818516
2018-07-06,-0.28753806254359704,0.19521148756306664
2018-07-13,-0.2204483828803215,0.1971212109893628
2018-07-20,-0.13050248392280278,0.19903093441566036
2018-07-27,-0.2129996887286241,0.20094065784195722
2018-08-03,-0.2187677354882954,0.23092013142681472
2018-08-10,-0.25266778634283477,0.33107398040807307
2018-08-17,-0.34058765520856654,0.4312278293893328
2018-08-24,-0.3920162320215181,0.5313816783705918
2018-08-31,-0.432849383519234,0.6315355273518516
2018-09-07,-0.45818817869740114,0.5835088756768018
2018-09-14,-0.4588502913732767,0.5107854738923674
2018-09-21,-0.45180515063103344,0.43806207210793296
2018-09-28,-0.44099556533997797,0.3653386703234992
2018-10-05,-0.3956822637845345,0.32499398674377455
2018-10-12,-0.38697187598008337,0.3089333418175832
2018-10-19,-0.36165238296269653,0.29287269689139117
2018-10-26,-0.3025223529484974,0.2768120519651991
2018-11-02,-0.32677602571691977,0.25328169149425117
2018-11-09,-0.3490154022136485,0.18493303775476166
2018-11-16,-0.20367314951265422,0.11658438401527287
2018-11-23,-0.021226949726891015,0.04823573027578336
2018-11-30,0.27223415440322557,-0.020112923463705107
2018-12-07,0.3640378174734183,-0.0838780929010192
2018-12-14,0.3573527769922431,-0.14687934828797197
2018-12-21,0.4516071409421961,-0.20988060367492437
2018-12-28,0.5879934438182224,-0.27288185906187573
2019-01-04,0.6433108831010913,-0.3110972588732383
2019-01-11,0.6329211402455351,-0.316264851250481
2019-01-18,0.5468770792936251,-0.32143244362772366
2019-01-25,0.1984641314124421,-0.326600036004966
2019-02-01,-0.14228371584114216,-0.3317676283822087
2019-02-08,-0.18177389782530304,-0.49485417669267745
2019-02-15,-0.28649440690632544,-0.6579407250031463
2019-02-22,-0.3423929873045834,-0.821027273313615
2019-03-01,-0.3446127506363444,-0.9841138216240838
2019-03-08,-0.38229800214752835,-0.7486105849280582
2019-03-15,-0.39478617032509267,-0.513107348232033
2019-03-22,-0.41463345250640776,-0.2776041115360075
2019-03-29,-0.4605743528074529,-0.04210087483998229
2019-04-05,-0.458220371252981,0.08986468453994827
2019-04-12,-0.4475574222043736,0.14417698593280617
2019-04-19,-0.450901822274587,0.1984892873256648
2019-04-26,-0.4304020150754582,0.25280158871852343
2019-05-03,-0.4220483285519204,0.2330556271474086
2019-05-10,-0.42956312566101634,0.02816400816635986
2019-05-17,-0.4337218388754309,-0.17672761081468957
2019-05-24,-0.3916828693105744,-0.3816192297957376
2019-05-31,-0.2512656105010978,-0.5865108487767864
2019-06-07,-0.0989618149108429,-0.5721400663556726
2019-06-14,0.0022789363044466607,-0.5212255503675318
2019-06-21,0.10135086144259645,-0.47031103437939137
2019-06-28,0.008497890094136916,-0.4193965183912506
2019-07-05,-0.06242197802962083,-0.4043487636734228
2019-07-12,-0.08304149136983419,-0.41620107990832955
2019-07-19,-0.11651633440477492,-0.4280533961432363
2019-07-26,-0.21869948900888422,-0.4399057123781427
2019-08-02,-0.16427191055409687,-0.4535919334251947
2019-08-09,0.07606073447985397,-0.47828158334511767
2019-08-16,0.186239367837453,-0.5029712332650403
2019-08-23,0.21319120866419924,-0.5276608831849628
2019-08-30,0.11329474935190685,-0.5523505331048855
2019-09-06,-0.07772546162775051,-0.5384862171731989
2019-09-13,-0.21794387001583806,-0.5092003149008694
2019-09-20,0.7191191296946603,-0.47991441262853984
2019-09-27,0.7308836937770736,-0.4506285103562103
2019-10-04,0.6743063155161579,-0.4380558852555762
2019-10-11,0.6022557583933289,-0.44776762971720363
2019-10-18,-0.36986332734304844,-0.4574793741788303
2019-10-25,-0.3887837691758496,-0.467191118640457
2019-11-01,-0.4092598321542181,-0.476902863102084
2019-11-08,-0.35265377101377393,-0.4745192937740115
2019-11-15,-0.3935907762518253,-0.4721357244459392
2019-11-22,-0.3410749845308504,-0.46975215511786667
2019-11-29,-0.2915963425197795,-0.4673685857897941
2019-12-06,-0.22421038365368107,-0.44297537710957385
2019-12-13,-0.20108824593864075,-0.4097783126884944
2019-12-20,-0.260255175012627,-0.3765812482674146
2019-12-27,-0.3349694229487421,-0.3433841838463352
2020-01-03,-0.4715458917628474,-0.3350333591422547
2020-01-10,-0.43084733205605197,-0.38879813373067207
2020-01-17,-0.3808770998504187,-0.44256290831908945
2020-01-24,-0.3450272811400337,-0.49632768290750684
2020-01-31,-0.2846831046734631,-0.5500924574959238
2020-02-07,-0.3029757748970637,-0.7725224605166716
2020-02-14,-0.3443749741924712,-1.0230633349428075
2020-02-21,-0.33764393321152264,-1.2736042093689437
